L1	L2	L3	KO	Function	EC	Count
Not Included in Pathway or Brite	Unclassified: metabolism	Cofactor metabolism	K03753	mobB; molybdopterin-guanine dinucleotide biosynthesis adapter protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03758	arcD, lysl, lysP; arginine:ornithine antiporter / lysine permease		1
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03763	polC; DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	1
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03763	polC; DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	1
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03763	polC; DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	1
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03763	polC; DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03763	polC; DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03768	PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B)	5.2.1.8	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03776	aer; aerotaxis receptor		1
Cellular Processes	Cell motility	Bacterial chemotaxis [PATH:ko02030]	K03776	aer; aerotaxis receptor		1
Brite Hierarchies	Protein families: signaling and cellular processes	Bacterial motility proteins [BR:ko02035]	K03776	aer; aerotaxis receptor		1
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:ko04016]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Environmental Information Processing	Signal transduction	MAPK signaling pathway - yeast [PATH:ko04011]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Environmental Information Processing	Signal transduction	FoxO signaling pathway [PATH:ko04068]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Cellular Processes	Transport and catabolism	Peroxisome [PATH:ko04146]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Organismal Systems	Aging	Longevity regulating pathway [PATH:ko04211]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Organismal Systems	Aging	Longevity regulating pathway - multiple species [PATH:ko04213]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis [PATH:ko05014]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03783	punA, PNP; purine-nucleoside phosphorylase	2.4.2.1	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K03783	punA, PNP; purine-nucleoside phosphorylase	2.4.2.1	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03783	punA, PNP; purine-nucleoside phosphorylase	2.4.2.1	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03784	deoD; purine-nucleoside phosphorylase	2.4.2.1	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K03784	deoD; purine-nucleoside phosphorylase	2.4.2.1	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03784	deoD; purine-nucleoside phosphorylase	2.4.2.1	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03789	rimI; [ribosomal protein S18]-alanine N-acetyltransferase	2.3.1.266	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase	2.3.1.267	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03797	E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease	3.4.21.102	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03798	ftsH, hflB; cell division protease FtsH	3.4.24.-	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03798	ftsH, hflB; cell division protease FtsH	3.4.24.-	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03799	htpX; heat shock protein HtpX	3.4.24.-	1
Metabolism	Metabolism of cofactors and vitamins	Lipoic acid metabolism [PATH:ko00785]	K03800	lplA, lplJ, lipL1; lipoate---protein ligase	6.3.1.20	1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03810	mviM; virulence factor		1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03816	xpt; xanthine phosphoribosyltransferase	2.4.2.22	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03817	rimL; ribosomal-protein-serine acetyltransferase	2.3.1.-	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03826	yiaC; putative acetyltransferase	2.3.1.-	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03828	yjgM; putative acetyltransferase	2.3.1.-	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03829	yedL; putative acetyltransferase	2.3.1.-	1
Not Included in Pathway or Brite	Unclassified: metabolism	Energy metabolism	K03839	fldA, nifF, isiB; flavodoxin I		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K03885	ndh; NADH:ubiquinone reductase (H+-translocating)	7.1.1.2	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K03886	MQCRA, qcrA, bfcA, petC; menaquinol-cytochrome c reductase iron-sulfur subunit	1.10.2.-	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K03887	MQCRB, qcrB, bfcB, petB; menaquinol-cytochrome c reductase cytochrome b subunit		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K03888	MQCRC, qcrC, bfcC, petD; menaquinol-cytochrome c reductase cytochrome b/c subunit		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03893	arsB; arsenical pump membrane protein		1
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various secondary metabolites - part 3 [PATH:ko00997]	K03897	iucD; lysine N6-hydroxylase	1.14.13.59	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03924	moxR; MoxR-like ATPase	3.6.3.-	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03928	yvaK; carboxylesterase	3.1.1.1	1
Not Included in Pathway or Brite	Unclassified: genetic information processing	Others	K03972	pspE; phage shock protein E		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03973	pspC; phage shock protein C		1
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K03973	pspC; phage shock protein C		1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03975	dedA; membrane-associated protein		1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03976	ybaK, ebsC; Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase	3.1.1.-	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03977	engA, der; GTPase		1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03978	engB; GTP-binding protein		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03979	obgE, cgtA, MTG2; GTPase	3.6.5.-	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K03980	murJ, mviN; putative peptidoglycan lipid II flippase		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03980	murJ, mviN; putative peptidoglycan lipid II flippase		1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K04042	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	2.7.7.23 2.3.1.157	1
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K04042	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	2.7.7.23 2.3.1.157	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K04043	dnaK, HSPA9; molecular chaperone DnaK		1
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K04043	dnaK, HSPA9; molecular chaperone DnaK		1
Human Diseases	Infectious disease: bacterial	Tuberculosis [PATH:ko05152]	K04043	dnaK, HSPA9; molecular chaperone DnaK		1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K04043	dnaK, HSPA9; molecular chaperone DnaK		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04043	dnaK, HSPA9; molecular chaperone DnaK		1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04043	dnaK, HSPA9; molecular chaperone DnaK		1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K04043	dnaK, HSPA9; molecular chaperone DnaK		1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K04047	dps; starvation-inducible DNA-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K04061	flhB2; flagellar biosynthesis protein		1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K04063	osmC, ohr; lipoyl-dependent peroxiredoxin	1.11.1.28	1
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K04066	priA; primosomal protein N' (replication factor Y) (superfamily II helicase)	3.6.4.-	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K04066	priA; primosomal protein N' (replication factor Y) (superfamily II helicase)	3.6.4.-	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K04068	nrdG; anaerobic ribonucleoside-triphosphate reductase activating protein	1.97.1.4	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K04069	pflA, pflC, pflE; pyruvate formate lyase activating enzyme	1.97.1.4	1
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	1
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	1
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	1
Metabolism	Lipid metabolism	Fatty acid degradation [PATH:ko00071]	K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	1
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	1
Metabolism	Xenobiotics biodegradation and metabolism	Chloroalkane and chloroalkene degradation [PATH:ko00625]	K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	1
Metabolism	Xenobiotics biodegradation and metabolism	Naphthalene degradation [PATH:ko00626]	K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	1
Human Diseases	Infectious disease: parasitic	Amoebiasis [PATH:ko05146]	K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K04074	divIVA; cell division initiation protein		1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K04075	tilS, mesJ; tRNA(Ile)-lysidine synthase	6.3.4.19	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K04077	groEL, HSPD1; chaperonin GroEL		1
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K04077	groEL, HSPD1; chaperonin GroEL		1
Human Diseases	Infectious disease: bacterial	Legionellosis [PATH:ko05134]	K04077	groEL, HSPD1; chaperonin GroEL		1
Human Diseases	Infectious disease: bacterial	Tuberculosis [PATH:ko05152]	K04077	groEL, HSPD1; chaperonin GroEL		1
Human Diseases	Cardiovascular disease	Lipid and atherosclerosis [PATH:ko05417]	K04077	groEL, HSPD1; chaperonin GroEL		1
Human Diseases	Endocrine and metabolic disease	Type I diabetes mellitus [PATH:ko04940]	K04077	groEL, HSPD1; chaperonin GroEL		1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K04077	groEL, HSPD1; chaperonin GroEL		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04077	groEL, HSPD1; chaperonin GroEL		1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04077	groEL, HSPD1; chaperonin GroEL		1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K04077	groEL, HSPD1; chaperonin GroEL		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04078	groES, HSPE1; chaperonin GroES		1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04078	groES, HSPE1; chaperonin GroES		1
Genetic Information Processing	Folding, sorting and degradation	Protein processing in endoplasmic reticulum [PATH:ko04141]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Environmental Information Processing	Signal transduction	PI3K-Akt signaling pathway [PATH:ko04151]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Cellular Processes	Cell growth and death	Necroptosis [PATH:ko04217]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Organismal Systems	Immune system	NOD-like receptor signaling pathway [PATH:ko04621]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Organismal Systems	Immune system	Antigen processing and presentation [PATH:ko04612]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Organismal Systems	Immune system	Th17 cell differentiation [PATH:ko04659]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Organismal Systems	Immune system	IL-17 signaling pathway [PATH:ko04657]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Organismal Systems	Endocrine system	Estrogen signaling pathway [PATH:ko04915]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Organismal Systems	Endocrine system	Progesterone-mediated oocyte maturation [PATH:ko04914]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Organismal Systems	Environmental adaptation	Plant-pathogen interaction [PATH:ko04626]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Human Diseases	Cancer: overview	Pathways in cancer [PATH:ko05200]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Human Diseases	Cancer: overview	Chemical carcinogenesis - receptor activation [PATH:ko05207]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Human Diseases	Cancer: specific types	Prostate cancer [PATH:ko05215]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Human Diseases	Infectious disease: bacterial	Salmonella infection [PATH:ko05132]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Human Diseases	Cardiovascular disease	Lipid and atherosclerosis [PATH:ko05417]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Human Diseases	Cardiovascular disease	Fluid shear stress and atherosclerosis [PATH:ko05418]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Brite Hierarchies	Protein families: metabolism	Protein phosphatases and associated proteins [BR:ko01009]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Brite Hierarchies	Protein families: genetic information processing	Membrane trafficking [BR:ko04131]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Brite Hierarchies	Protein families: genetic information processing	Proteasome [BR:ko03051]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04083	hslO; molecular chaperone Hsp33		1
Genetic Information Processing	Folding, sorting and degradation	Sulfur relay system [PATH:ko04122]	K04085	tusA, sirA; tRNA 2-thiouridine synthesizing protein A	2.8.1.-	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K04085	tusA, sirA; tRNA 2-thiouridine synthesizing protein A	2.8.1.-	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K04094	trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase	2.1.1.74	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K04094	trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase	2.1.1.74	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K04095	fic; cell filamentation protein		1
Not Included in Pathway or Brite	Unclassified: genetic information processing	Replication and repair	K04096	smf; DNA processing protein		1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Unclassified viral proteins	K04096	smf; DNA processing protein		1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K04485	radA, sms; DNA repair protein RadA/Sms		1
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:ko00340]	K04486	E3.1.3.15B; histidinol-phosphatase (PHP family)	3.1.3.15	1
Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism [PATH:ko00730]	K04487	iscS, NFS1; cysteine desulfurase	2.8.1.7	1
Genetic Information Processing	Folding, sorting and degradation	Sulfur relay system [PATH:ko04122]	K04487	iscS, NFS1; cysteine desulfurase	2.8.1.7	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K04487	iscS, NFS1; cysteine desulfurase	2.8.1.7	1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04487	iscS, NFS1; cysteine desulfurase	2.8.1.7	1
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K04487	iscS, NFS1; cysteine desulfurase	2.8.1.7	1
Not Included in Pathway or Brite	Unclassified: metabolism	Energy metabolism	K04488	iscU, nifU; nitrogen fixation protein NifU and related proteins		1
Brite Hierarchies	Protein families: signaling and cellular processes	Bacterial motility proteins [BR:ko02035]	K04562	flhG, fleN; flagellar biosynthesis protein FlhG		1
Environmental Information Processing	Signal transduction	MAPK signaling pathway - fly [PATH:ko04013]	K04564	SOD2; superoxide dismutase, Fe-Mn family	1.15.1.1	1
Environmental Information Processing	Signal transduction	FoxO signaling pathway [PATH:ko04068]	K04564	SOD2; superoxide dismutase, Fe-Mn family	1.15.1.1	1
Cellular Processes	Transport and catabolism	Peroxisome [PATH:ko04146]	K04564	SOD2; superoxide dismutase, Fe-Mn family	1.15.1.1	1
Organismal Systems	Aging	Longevity regulating pathway [PATH:ko04211]	K04564	SOD2; superoxide dismutase, Fe-Mn family	1.15.1.1	1
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K04564	SOD2; superoxide dismutase, Fe-Mn family	1.15.1.1	1
Organismal Systems	Aging	Longevity regulating pathway - multiple species [PATH:ko04213]	K04564	SOD2; superoxide dismutase, Fe-Mn family	1.15.1.1	1
Human Diseases	Neurodegenerative disease	Huntington disease [PATH:ko05016]	K04564	SOD2; superoxide dismutase, Fe-Mn family	1.15.1.1	1
Human Diseases	Cardiovascular disease	Lipid and atherosclerosis [PATH:ko05417]	K04564	SOD2; superoxide dismutase, Fe-Mn family	1.15.1.1	1
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K04567	KARS, lysS; lysyl-tRNA synthetase, class II	6.1.1.6	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K04567	KARS, lysS; lysyl-tRNA synthetase, class II	6.1.1.6	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K04567	KARS, lysS; lysyl-tRNA synthetase, class II	6.1.1.6	1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K04749	rsbV; anti-sigma B factor antagonist		1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K04750	phnB; PhnB protein		1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K04757	rsbW; serine/threonine-protein kinase RsbW	2.7.11.1	1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K04757	rsbW; serine/threonine-protein kinase RsbW	2.7.11.1	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04762	hslR; ribosome-associated heat shock protein Hsp15		1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K04763	xerD; integrase/recombinase XerD		1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K04766	acuA; acetoin utilization protein AcuA	2.3.1.-	1
Not Included in Pathway or Brite	Unclassified: metabolism	Carbohydrate metabolism	K04767	acuB; acetoin utilization protein AcuB		1
Not Included in Pathway or Brite	Unclassified: metabolism	Carbohydrate metabolism	K04768	acuC; acetoin utilization protein AcuC		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K05020	opuD, betL; glycine betaine transporter		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K05311	cggR; central glycolytic genes regulator		1
Not Included in Pathway or Brite	Unclassified: metabolism	Energy metabolism	K05337	fer; ferredoxin		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K05339	lrgB; holin-like protein LrgB		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K05340	glcU; glucose uptake protein		1
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K05349	bglX; beta-glucosidase	3.2.1.21	1
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:ko00460]	K05349	bglX; beta-glucosidase	3.2.1.21	1
Metabolism	Biosynthesis of other secondary metabolites	Phenylpropanoid biosynthesis [PATH:ko00940]	K05349	bglX; beta-glucosidase	3.2.1.21	1
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K05350	bglB; beta-glucosidase	3.2.1.21	1
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:ko00460]	K05350	bglB; beta-glucosidase	3.2.1.21	1
Metabolism	Biosynthesis of other secondary metabolites	Phenylpropanoid biosynthesis [PATH:ko00940]	K05350	bglB; beta-glucosidase	3.2.1.21	1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K05366	mrcA; penicillin-binding protein 1A	2.4.1.129 3.4.16.4	1
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K05366	mrcA; penicillin-binding protein 1A	2.4.1.129 3.4.16.4	1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K05366	mrcA; penicillin-binding protein 1A	2.4.1.129 3.4.16.4	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K05366	mrcA; penicillin-binding protein 1A	2.4.1.129 3.4.16.4	1
Metabolism	Energy metabolism	Photosynthesis - antenna proteins [PATH:ko00196]	K05384	cpeU, mpeU; bilin biosynthesis protein		1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K05384	cpeU, mpeU; bilin biosynthesis protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Ion channels [BR:ko04040]	K05389	KCNKF; potassium channel subfamily K, other eukaryote		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K05499	cytR; LacI family transcriptional regulator, repressor for deo operon, udp, cdd, tsx, nupC, and nupG		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K05516	cbpA; curved DNA-binding protein		1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K05516	cbpA; curved DNA-binding protein		1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K05520	pfpI; protease I	3.5.1.124	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K05540	dusB; tRNA-dihydrouridine synthase B	1.-.-.-	1
Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of type II polyketide products [PATH:ko01057]	K05555	actIV; cyclase	4.-.-.-	1
Brite Hierarchies	Protein families: metabolism	Polyketide biosynthesis proteins [BR:ko01008]	K05555	actIV; cyclase	4.-.-.-	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K05565	mnhA, mrpA; multicomponent Na+:H+ antiporter subunit A		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K05566	mnhB, mrpB; multicomponent Na+:H+ antiporter subunit B		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K05567	mnhC, mrpC; multicomponent Na+:H+ antiporter subunit C		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K05568	mnhD, mrpD; multicomponent Na+:H+ antiporter subunit D		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K05569	mnhE, mrpE; multicomponent Na+:H+ antiporter subunit E		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K05570	mnhF, mrpF; multicomponent Na+:H+ antiporter subunit F		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K05571	mnhG, mrpG; multicomponent Na+:H+ antiporter subunit G		1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K05592	deaD, cshA; ATP-dependent RNA helicase DeaD	3.6.4.13	1
