	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_028957.1_165	NC_028957.1	NC_028957.1	165	84107	85918	1	D			YP_009214005.1	YP_009214005.1 baseplate wedge subunit [Escherichia phage vB_EcoM_VR26]	True	0.977	1243	0.0								Bacteriophage T4 gp9/10-like protein [PF07880.14]					VOG31941	sp|P10928|BP10_BPT4 Baseplate wedge protein gp10; XhXs	Xh;Xs	0	False	V
NC_028957.1_166	NC_028957.1	NC_028957.1	166	85918	86583	1	D			YP_009214006.1	YP_009214006.1 baseplate wedge subunit [Escherichia phage vB_EcoM_VR26]	True	0.929	432	2.397e-137								GP11 baseplate wedge protein [PF08677.13]					VOG08015	sp|P10929|BP11_BPT4 Baseplate wedge protein gp11; Xs	Xs	0	False	V
NC_028957.1_167	NC_028957.1	NC_028957.1	167	86583	88133	1	D			YP_009214007.1	YP_009214007.1 tail collar fiber protein [Escherichia phage vB_EcoM_VR26]	True	0.943	1022	0.0								Short tail fibre protein receptor-binding domain [PF14928.9]; Phage short tail fibre protein gp12, middle domain [PF09089.13]; Phage Tail Collar Domain [PF07484.15]					VOG01602	sp|P10930|FIB12_BPT4 Short tail fiber protein gp12; XhXpXs	Xh;Xp;Xs	0	False	V
NC_028957.1_168	NC_028957.1	NC_028957.1	168	88142	90310	1	D			YP_009214008.1	YP_009214008.1 fibritin neck whisker [Escherichia phage vB_EcoM_VR26]	True	0.913	1379	0.0								Fibritin C-terminal region [PF07921.15]					VOG00367	REFSEQ tail protein; Xu	Xu	0	False	
NC_028957.1_169	NC_028957.1	NC_028957.1	169	90362	91300	1	E			YP_009214009.1	YP_009214009.1 head-tail adaptor Ad2 [Escherichia phage vB_EcoM_VR26]	True	0.992	656	4.079e-213													VOG00449	sp|P11110|NECK1_BPT4 Neck protein gp13; Xs	Xs	0	False	V
NC_028957.1_170	NC_028957.1	NC_028957.1	170	91300	91935	1	E			YP_010651036.1	YP_010651036.1 homing endonuclease [Escherichia phage vB_EcoM_RZ]	True	0.955	426	2.322e-135																0	False	
NC_028957.1_171	NC_028957.1	NC_028957.1	171	91928	92716	1	D			YP_009214011.1	YP_009214011.1 head closure Hc2 [Escherichia phage vB_EcoM_VR26]	True	0.976	541	1.941e-174								Virus neck protein [PF11649.11]					VOG07292	sp|P11111|NECK2_BPT4 Neck protein gp14; Xs	Xs	0	False	V
NC_028957.1_172	NC_028957.1	NC_028957.1	172	92760	93635	1	D			YP_009214012.1	YP_009214012.1 tail sheath stabilizer [Escherichia phage vB_EcoM_VR26]	True	0.97	596	7.105000000000002e-193								T4-like virus Myoviridae tail sheath stabiliser [PF16724.8]					VOG04621	sp|P11112|COMPL_BPT4 Tail completion protein gp15; XhXs	Xh;Xs	0	False	V
NC_028957.1_173	NC_028957.1	NC_028957.1	173	93632	94123	1	C	K21524	Escherichia phage terminase, small subunit	YP_004063860.1	YP_004063860.1 terminase small subunit [Escherichia phage vB_EcoM_VR7]	False	0.949	327	4.246e-102								Terminase DNA packaging enzyme [PF11053.11]					VOG07293	sp|P17311|TERS_BPT4 Terminase, small subunit; Xr	Xr	0	False	V
NC_028957.1_174	NC_028957.1	NC_028957.1	174	94107	95939	1	C	K21523	Escherichia phage terminase, large subunit [EC:3.1.-.-]	YP_009214014.1	YP_009214014.1 terminase large subunit [Escherichia phage vB_EcoM_VR26]	True	0.993	1281	0.0								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xh;Xr	0	False	V
NC_028957.1_175	NC_028957.1	NC_028957.1	175	95972	97951	1	C	K21531	Escherichia phage tail sheath protein	YP_009214015.1	YP_009214015.1 tail sheath [Escherichia phage vB_EcoM_VR26]	True	0.961	1334	0.0								Phage tail sheath protein beta-sandwich domain [PF17481.5]; Phage tail sheath protein subtilisin-like domain [PF04984.17]; Phage tail sheath C-terminal domain [PF17482.5]					VOG00168	sp|P13332|TSP_BPT4 Tail sheath protein; XpXrXs	Xp;Xs;Xr	0	False	V
NC_028957.1_176	NC_028957.1	NC_028957.1	176	98158	98841	1	E			YP_009214016.1	YP_009214016.1 hypothetical protein AVV66_gp258 [Escherichia phage vB_EcoM_VR26]	True	0.999	482	1.762e-154													VOG00372	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_177	NC_028957.1	NC_028957.1	177	98845	99336	1	D			YP_009214017.1	YP_009214017.1 tail protein [Escherichia phage vB_EcoM_VR26]	True	1.0	354	1.481e-111								T4-like virus tail tube protein gp19 [PF06841.15]					VOG00050	sp|P13333|TUBE_BPT4 Tail tube protein gp19; XhXpXrXs	Xh;Xp;Xs;Xr	0	False	V
NC_028957.1_178	NC_028957.1	NC_028957.1	178	99394	100968	1	C	K18949	Escherichia phage protein Gp59	YP_004063865.1	YP_004063865.1 portal protein [Escherichia phage vB_EcoM_VR7]	True	0.956	1054	0.0								Bacteriophage T4-like portal protein (Gp20) [PF07230.14]					VOG00778	sp|E1XTG6|PORTL_BPSAV Portal protein; XhXpXrXs	Xh;Xp;Xs;Xr	0	False	V
NC_028957.1_179	NC_028957.1	NC_028957.1	179	100968	101231	1	D			YP_009214019.1	YP_009214019.1 prohead [Escherichia phage vB_EcoM_VR26]	False	0.805	146	7.555999999999998e-41								Gene product 67 [PF17634.5]					VOG00209	sp|P03720|VPIP_BPT4 Prehead core component PIP; Xu	Xu	0	False	
NC_028957.1_180	NC_028957.1	NC_028957.1	180	101231	101659	1	E			YP_009214020.1	YP_009214020.1 head scaffolding protein [Escherichia phage vB_EcoM_VR26]	False	0.872	259	4.317e-79													VOG00771	sp|P04538|GP68_BPT4 Prohead assembly protein gp68; Xs	Xs	0	False	V
NC_028957.1_181	NC_028957.1	NC_028957.1	181	101659	102297	1	D			YP_009214021.1	YP_009214021.1 head maturation protease [Escherichia phage vB_EcoM_VR26]	True	0.971	436	6.6839999999999986e-139	MER0048348	S77	MER0048348 - prohead peptidase gp21 (bacteriophage T4) () [S77.001]#S77#{peptidase unit: 2-208}~source AAU29298~	True	0.885	383.0	2.79e-120	Prohead core protein serine protease [PF03420.16]					VOG00647	sp|P06807|PCPP_BPT4 Prohead core protein protease; XhXs	Xh;Xs	0	False	VP
NC_028957.1_182	NC_028957.1	NC_028957.1	182	102330	103148	1	D			YP_009214022.1	YP_009214022.1 head scaffolding protein [Escherichia phage vB_EcoM_VR26]	True	0.877	497	4.876e-159	MER0006135	S77	MER0006135 - family S77 (general) () [S77.UPW]#S77#{peptidase unit: 1-213}~source Q9XJ89~	False	0.396	146.0	3.517e-37						VOG03635	sp|Q9ZXI1|SCAF_BPAR1 Capsid assembly scaffolding protein; Xs	Xs	0	False	VP
NC_028957.1_183	NC_028957.1	NC_028957.1	183	103170	104729	1	C	K21079	Escherichia phage major capsid protein	YP_009214023.1	YP_009214023.1 major head protein [Escherichia phage vB_EcoM_VR26]	True	0.94	1024	0.0								Major capsid protein Gp23 [PF07068.14]					VOG00452	sp|P04535|CAPSH_BPT4 Major capsid protein; XhXs	Xh;Xs	0	False	V
NC_028957.1_184	NC_028957.1	NC_028957.1	184	104780	105061	-1	E			YP_009214024.1	YP_009214024.1 hypothetical protein AVV66_gp250 [Escherichia phage vB_EcoM_VR26]	False	0.99	197	2.641e-58													VOG09221	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_185	NC_028957.1	NC_028957.1	185	105168	106448	1	D			YP_009214025.1	YP_009214025.1 capsid vertex protein I [Escherichia phage vB_EcoM_VR26]	True	0.955	857	1.3690000000000002e-280								Major capsid protein Gp23 [PF07068.14]					VOG00452	sp|P04535|CAPSH_BPT4 Major capsid protein; XhXs	Xh;Xs	0	False	V
NC_028957.1_186	NC_028957.1	NC_028957.1	186	106449	107732	1	D			YP_009214026.1	YP_009214026.1 capsid vertex protein II [Escherichia phage vB_EcoM_VR26]	True	0.943	847	5.174e-277								Major capsid protein Gp23 [PF07068.14]					VOG00452	sp|P04535|CAPSH_BPT4 Major capsid protein; XhXs	Xh;Xs	0	False	V
NC_028957.1_187	NC_028957.1	NC_028957.1	187	107753	108757	-1	C	K18962	Escherichia phage RNA ligase 2 [EC:6.5.1.3]	YP_009214027.1	YP_009214027.1 RNA ligase [Escherichia phage vB_EcoM_VR26]	True	0.965	680	3.744e-221								T4 RNA ligase 2 C-terminal [PF18043.4]; RNA ligase [PF09414.13]								0	False	
NC_028957.1_188	NC_028957.1	NC_028957.1	188	108887	109150	-1	E			YP_009214028.1	YP_009214028.1 hypothetical protein AVV66_gp246 [Escherichia phage vB_EcoM_VR26]	False	0.957	177	1.054e-51													VOG00124	sp|P32278|Y10B_BPT4 Uncharacterized 11.0 kDa protein in Gp24-hoc intergenic region; Xu	Xu	0	False	
NC_028957.1_189	NC_028957.1	NC_028957.1	189	109147	109338	-1	D			YP_009209937.1	YP_009209937.1 hypothetical protein AVV67_gp249 [Escherichia phage vB_EcoM_VR25]	False	0.91	122	5.625e-33								Protein of unknown function (DUF2774) [PF11242.11]					VOG03477	sp|P39492|Y10C_BPT4 Uncharacterized 6.6 kDa protein in Gp24-hoc intergenic region; Xu	Xu	0	False	
NC_028957.1_190	NC_028957.1	NC_028957.1	190	109488	111014	1	D			YP_009214030.1	YP_009214030.1 tail fiber protein [Escherichia phage vB_EcoM_VR26]	True	0.945	1009	0.0								Collagen triple helix repeat (20 copies) [PF01391.21]					VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	
NC_028957.1_191	NC_028957.1	NC_028957.1	191	111024	111887	1	E			YP_009214031.1	YP_009214031.1 Hoc-like head decoration [Escherichia phage vB_EcoM_VR26]	True	0.995	605	4.1780000000000006e-196													VOG01672	sp|P18056|HOC_BPT4 Highly immunogenic outer capsid protein; Xs	Xs	0	False	V
NC_028957.1_192	NC_028957.1	NC_028957.1	192	111913	113016	-1	E			YP_009214032.1	YP_009214032.1 Hoc-like head decoration [Escherichia phage vB_EcoM_VR26]	True	0.927	714	2.977e-232													VOG01672	sp|P18056|HOC_BPT4 Highly immunogenic outer capsid protein; Xs	Xs	0	False	V
NC_028957.1_193	NC_028957.1	NC_028957.1	193	113045	113725	-1	E			YP_009214033.1	YP_009214033.1 minor head protein inhibitor of protease [Escherichia phage vB_EcoM_VR26]	True	0.935	445	9.174e-142													VOG07303	sp|P18058|INH_BPT4 Protein inh; XhXs	Xh;Xs	0	False	V
NC_028957.1_194	NC_028957.1	NC_028957.1	194	113780	115279	1	C	K18959	Escherichia phage ATP-dependent DNA helicase UvsW [EC:5.6.2.4]	YP_009214034.1	YP_009214034.1 DNA helicase [Escherichia phage vB_EcoM_VR26]	True	0.972	1023	0.0								Type III restriction enzyme, res subunit [PF04851.18]; DEAD/DEAH box helicase [PF00270.32]					VOG00203	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
NC_028957.1_195	NC_028957.1	NC_028957.1	195	115279	115506	1	D			YP_009209943.1	YP_009209943.1 DNA helicase [Escherichia phage vB_EcoM_VR25]	False	0.906	144	2.034e-40								UvsW.1 domain [PF11637.11]								0	False	
NC_028957.1_196	NC_028957.1	NC_028957.1	196	115564	115731	-1	D			YP_009209944.1	YP_009209944.1 hypothetical protein AVV67_gp242 [Escherichia phage vB_EcoM_VR25]	False	1.0	119	6.476e-32								Protein of unknown function (DUF2685) [PF10886.11]					VOG03952	sp|Q00778|Y11A_BPT4 Uncharacterized 6.1 kDa protein in uvsW-uvsY intergenic region; Xu	Xu	0	False	
NC_028957.1_197	NC_028957.1	NC_028957.1	197	115760	115870	-1	E			YP_010651060.1	YP_010651060.1 hypothetical protein PP428_gp223 [Escherichia phage vB_EcoM_RZ]	False	0.776	60	8.607e-12																0	False	
NC_028957.1_198	NC_028957.1	NC_028957.1	198	115871	116104	-1	E			YP_009205880.1	YP_009205880.1 hypothetical protein AVV69_gp222 [Escherichia phage vb_EcoM-VR5]	False	1.0	169	3.585e-49													VOG07296	sp|P32281|Y11B_BPT4 Uncharacterized 9.0 kDa protein in uvsW-uvsY intergenic region; Xu	Xu	0	False	
NC_028957.1_199	NC_028957.1	NC_028957.1	199	116104	116538	-1	D			YP_004063884.1	YP_004063884.1 UvsY-like recombination mediator [Escherichia phage vB_EcoM_VR7]	False	0.954	291	5.098e-90								Recombination, repair and ssDNA binding protein UvsY [PF11056.11]					VOG02596	sp|P04537|UVSY_BPT4 Recombination protein uvsY; Xr	Xr	0	False	V
NC_028957.1_200	NC_028957.1	NC_028957.1	200	116592	116837	-1	D			YP_004063885.1	YP_004063885.1 baseplate wedge subunit [Escherichia phage vB_EcoM_VR7]	False	0.94	162	1.787e-46								Baseplate wedge protein gp25 [PF04965.17]					VOG00875	sp|P09425|BP25_BPT4 Baseplate wedge protein gp25; XhXs	Xh;Xs	0	False	V
NC_028957.1_201	NC_028957.1	NC_028957.1	201	116982	117605	-1	D			YP_009209947.1	YP_009209947.1 baseplate hub [Escherichia phage vB_EcoM_VR25]	True	0.972	426	1.401e-135								T4 bacteriophage base plate protein [PF12322.11]					VOG00549	sp|P17173|TAP51_BPT4 Baseplate hub assembly protein gp51; XhXs	Xh;Xs	0	False	V
NC_028957.1_202	NC_028957.1	NC_028957.1	202	117659	118411	1	D			YP_009214041.1	YP_009214041.1 baseplate hub assembly protein [Escherichia phage vB_EcoM_VR26]	True	0.973	514	2.254e-165								T4 bacteriophage base plate protein [PF12322.11]					VOG00549	sp|P17173|TAP51_BPT4 Baseplate hub assembly protein gp51; XhXs	Xh;Xs	0	False	V
NC_028957.1_203	NC_028957.1	NC_028957.1	203	118408	119577	1	D			YP_009214042.1	YP_009214042.1 baseplate hub [Escherichia phage vB_EcoM_VR26]	True	0.989	814	1.993e-266								Baseplate structural protein, domain 1 [PF09097.13]; Baseplate structural protein, domain 2 [PF09096.13]					VOG02101	sp|P17172|BP27_BPT4 Baseplate central spike complex protein gp27; XhXs	Xh;Xs	0	False	V
NC_028957.1_204	NC_028957.1	NC_028957.1	204	119531	120049	1	D			YP_009209950.1	YP_009209950.1 baseplate hub distal subunit [Escherichia phage vB_EcoM_VR25]	True	0.982	359	7.092e-113								Baseplate hub distal subunit [PF11110.11]					VOG07297	sp|P13336|GP28_BPT4 Baseplate hub assembly protein gp28; XhXs	Xh;Xs	0	False	V
NC_028957.1_205	NC_028957.1	NC_028957.1	205	120042	121787	1	E			YP_009214044.1	YP_009214044.1 baseplate hub subunit and tail length [Escherichia phage vB_EcoM_VR26]	True	0.907	1101	0.0													VOG04839	sp|P13337|TMP_BPT4 Tape measure protein; XhXs	Xh;Xs	0	False	V
NC_028957.1_206	NC_028957.1	NC_028957.1	206	121796	122896	1	D			YP_009214045.1	YP_009214045.1 baseplate tail tube cap [Escherichia phage vB_EcoM_VR26]	True	0.942	725	5.741e-236								Tail-tube assembly protein [PF11091.11]					VOG03896	sp|P13339|BP48_BPT4 Baseplate tail-tube junction protein gp48; XhXs	Xh;Xs	0	False	V
NC_028957.1_207	NC_028957.1	NC_028957.1	207	122896	123855	1	D			YP_009214046.1	YP_009214046.1 tail tube [Escherichia phage vB_EcoM_VR26]	True	0.949	638	1.121e-206								T4-like virus tail tube protein gp19 [PF06841.15]					VOG00050	sp|P13333|TUBE_BPT4 Tail tube protein gp19; XhXpXrXs	Xh;Xp;Xs;Xr	0	False	V
NC_028957.1_208	NC_028957.1	NC_028957.1	208	123883	124173	-1	D			YP_004063893.1	YP_004063893.1 Alt.-3 conserved hypothetical protein [Escherichia phage vB_EcoM_VR7]	False	0.926	188	2.3420000000000003e-55								Family of unknown function (DUF5498) [PF17602.5]					VOG07298	sp|P39493|Y12A_BPT4 Uncharacterized 10.7 kDa protein in Gp54-alt intergenic region; Xu	Xu	0	False	
NC_028957.1_209	NC_028957.1	NC_028957.1	209	124237	126288	-1	C	K26033	Escherichia phage NAD(+)--arginine ADP-ribosyltransferase [EC:2.4.2.31]	YP_009214048.1	YP_009214048.1 Alt-like RNA polymerase ADP-ribosyltransferase [Escherichia phage vB_EcoM_VR26]	True	0.956	1374	0.0								ADP-ribosyltransferase exoenzyme [PF03496.17]					VOG00445	sp|Q38424|ALT_BPT2 NAD(+)--arginine ADP-ribosyltransferase; XhXs	Xh;Xs	0	False	V
NC_028957.1_210	NC_028957.1	NC_028957.1	210	126346	127878	-1	C	K18951	Escherichia phage DNA ligase [EC:6.5.1.1]	YP_009214049.1	YP_009214049.1 DNA ligase [Escherichia phage vB_EcoM_VR26]	True	0.963	1035	0.0								ATP dependent DNA ligase domain [PF01068.24]					VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xh;Xr	0	False	V
NC_028957.1_211	NC_028957.1	NC_028957.1	211	127889	128167	-1	D			YP_009214050.1	YP_009214050.1 hypothetical protein AVV66_gp224 [Escherichia phage vB_EcoM_VR26]	False	1.0	206	1.746e-61								Protein of unknown function (DUF3045) [PF11243.11]					VOG07307	sp|P33084|Y12E_BPT4 Uncharacterized 10.8 kDa protein in Gp30-rIII intergenic region; Xu	Xu	0	False	
NC_028957.1_212	NC_028957.1	NC_028957.1	212	128169	128987	-1	D			YP_009214051.1	YP_009214051.1 hypothetical protein AVV66_gp223 [Escherichia phage vB_EcoM_VR26]	True	1.0	581	6.330999999999999e-188								5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C) [PF06941.15]					VOG07198	sp|P06855|KIPN_BPT4 Polynucleotide kinase; XhXp	Xh;Xp	0	False	
NC_028957.1_213	NC_028957.1	NC_028957.1	213	128984	129442	-1	D			YP_004063898.1	YP_004063898.1 gp30.3 conserved hypothetical protein [Escherichia phage vB_EcoM_VR7]	False	0.996	322	1.106e-100								Bacteriophage protein GP30.3 [PF08010.14]								0	False	
NC_028957.1_214	NC_028957.1	NC_028957.1	214	129435	129647	-1	E			YP_009214054.1	YP_009214054.1 hypothetical protein AVV66_gp220 [Escherichia phage vB_EcoM_VR26]	False	0.99	149	4.863000000000001e-42													VOG07302	sp|Q02405|Y12I_BPT4 Uncharacterized 8.1 kDa protein in Gp30-rIII intergenic region; Xu	Xu	0	False	
NC_028957.1_215	NC_028957.1	NC_028957.1	215	129649	129843	-1	E			YP_009214055.1	YP_009214055.1 hypothetical protein AVV66_gp219 [Escherichia phage vB_EcoM_VR26]	False	0.957	131	4.0460000000000005e-36													VOG01519	sp|Q02406|Y12J_BPT4 Uncharacterized 7.3 kDa protein in Gp30-rIII intergenic region; Xu	Xu	0	False	
NC_028957.1_216	NC_028957.1	NC_028957.1	216	129843	130130	-1	E			YP_009214056.1	YP_009214056.1 hypothetical protein AVV66_gp218 [Escherichia phage vB_EcoM_VR26]	False	0.986	200	2.323e-59													VOG07299	sp|Q02407|Y12K_BPT4 Uncharacterized 10.8 kDa protein in Gp30-rIII intergenic region; Xu	Xu	0	False	
NC_028957.1_217	NC_028957.1	NC_028957.1	217	130167	130532	-1	D			YP_009214057.1	YP_009214057.1 hypothetical protein AVV66_gp217 [Escherichia phage vB_EcoM_VR26]	False	1.0	265	1.885e-81								Phage Gp30.7 protein [PF06919.14]					VOG07300	sp|Q02408|Y12L_BPT4 Uncharacterized 14.1 kDa protein in Gp30-rIII intergenic region; Xu	Xu	0	False	
NC_028957.1_218	NC_028957.1	NC_028957.1	218	130604	130972	-1	D			YP_009214058.1	YP_009214058.1 hypothetical protein AVV66_gp216 [Escherichia phage vB_EcoM_VR26]	False	1.0	267	5.595e-82								Phage GP30.8 protein [PF06019.14]					VOG07301	sp|Q00305|Y12M_BPT4 Uncharacterized 12.9 kDa protein in Gp30-rIII intergenic region; Xu	Xu	0	False	
NC_028957.1_219	NC_028957.1	NC_028957.1	219	131087	131248	-1	E			YP_009207398.1	YP_009207398.1 hypothetical protein AVV68_gp214 [Escherichia phage vB_EcoM_VR20]	False	0.897	102	4.8900000000000005e-26													VOG02629	sp|P17310|Y13A_BPT4 Uncharacterized 11.1 kDa protein in Gp30-rIII intergenic region; Xu	Xu	0	False	
NC_028957.1_220	NC_028957.1	NC_028957.1	220	131647	131901	-1	E			YP_009207399.1	YP_009207399.1 lysis inhibition; accessory protein [Escherichia phage vB_EcoM_VR20]	False	0.938	168	2.472e-48													VOG04959	sp|P17309|LINR3_BPT4 Lysis inhibition accessory protein; Xu	Xu	0	False	
NC_028957.1_221	NC_028957.1	NC_028957.1	221	132059	132382	-1	E			YP_009207400.1	YP_009207400.1 head morphogenesis [Escherichia phage vB_EcoM_VR20]	False	0.988	226	5.0019999999999996e-68													VOG00279	sp|P17313|VG31_BPT4 Capsid assembly protein Gp31; XhXs	Xh;Xs	0	False	V
NC_028957.1_222	NC_028957.1	NC_028957.1	222	132438	132737	-1	D			YP_009214062.1	YP_009214062.1 hypothetical protein AVV66_gp212 [Escherichia phage vB_EcoM_VR26]	False	0.962	203	3.0929999999999996e-60								WYL_2, Sm-like SH3 beta-barrel fold [PF10902.11]					VOG00563	sp|P17308|Y13B_BPT4 Uncharacterized 11.5 kDa protein in Gp31-cd intergenic region; Xu	Xu	0	False	
NC_028957.1_223	NC_028957.1	NC_028957.1	223	132740	132973	-1	E			YP_009209970.1	YP_009209970.1 hypothetical protein AVV67_gp216 [Escherichia phage vB_EcoM_VR25]	False	0.961	158	3.468e-45													VOG07304	sp|P17307|Y13C_BPT4 Uncharacterized 9.4 kDa protein in Gp31-cd intergenic region; Xu	Xu	0	False	
NC_028957.1_224	NC_028957.1	NC_028957.1	224	132973	133554	-1	C	K26030	Escherichia phage deoxycytidylate deaminase [EC:3.5.4.12]	YP_009207403.1	YP_009207403.1 dCMP deaminase [Escherichia phage vB_EcoM_VR20]	True	1.0	417	1.017e-132								Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.26]; MafB19-like deaminase [PF14437.9]					VOG01436	sp|O22000|DCTD_BPMD2 Deoxycytidylate deaminase; Xr	Xr	0	False	V
NC_028957.1_225	NC_028957.1	NC_028957.1	225	133555	133890	-1	E			YP_009214065.1	YP_009214065.1 hypothetical protein AVV66_gp209 [Escherichia phage vB_EcoM_VR26]	False	0.958	226	4.4339999999999994e-68													VOG01385	sp|P32287|Y13D_BPT4 Uncharacterized 12.8 kDa protein in cd-pseT intergenic region; Xu	Xu	0	False	
NC_028957.1_226	NC_028957.1	NC_028957.1	226	133887	134120	-1	E			YP_009214066.1	YP_009214066.1 hypothetical protein AVV66_gp208 [Escherichia phage vB_EcoM_VR26]	False	0.929	152	3.999e-43													VOG01012	sp|P39498|Y13E_BPT4 Uncharacterized 8.7 kDa protein in cd-pseT intergenic region; Xu	Xu	0	False	
NC_028957.1_227	NC_028957.1	NC_028957.1	227	134120	134662	-1	E			YP_009214067.1	YP_009214067.1 hypothetical protein AVV66_gp207 [Escherichia phage vB_EcoM_VR26]	True	0.964	367	1.005e-115													VOG00928	sp|P39507|Y14D_BPT4 Uncharacterized 14.7 kDa protein in frd-Gp32 intergenic region; Xu	Xu	0	False	
NC_028957.1_228	NC_028957.1	NC_028957.1	228	134723	135001	-1	E			YP_009214068.1	YP_009214068.1 hypothetical protein AVV66_gp206 [Escherichia phage vB_EcoM_VR26]	False	0.92	179	2.774e-52													VOG03861	sp|P39499|Y13F_BPT4 Uncharacterized 10.1 kDa protein in cd-pseT intergenic region; Xu	Xu	0	False	
NC_028957.1_229	NC_028957.1	NC_028957.1	229	135074	135289	-1	E			YP_009207408.1	YP_009207408.1 hypothetical protein AVV68_gp204 [Escherichia phage vB_EcoM_VR20]	False	0.953	145	1.213e-40													VOG09220	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_230	NC_028957.1	NC_028957.1	230	135282	135479	-1	E			YP_009324114.1	YP_009324114.1 hypothetical protein BOW90_gp217 [Escherichia phage MX01]	False	1.0	141	2.126e-39													VOG07305	sp|P39500|Y13G_BPT4 Uncharacterized 7.9 kDa protein in cd-pseT intergenic region; Xu	Xu	0	False	
NC_028957.1_231	NC_028957.1	NC_028957.1	231	135479	136384	-1	C	K26036	Escherichia phage polynucleotide kinase [EC:2.7.1.78 3.1.3.34]	YP_009207410.1	YP_009207410.1 polynucleotide kinase [Escherichia phage vB_EcoM_VR20]	True	1.0	646	8.795e-210								AAA domain [PF13671.9]; HAD superfamily, subfamily IIIB (Acid phosphatase) [PF03767.17]; Zeta toxin [PF06414.15]					VOG07198	sp|P06855|KIPN_BPT4 Polynucleotide kinase; XhXp	Xh;Xp	0	False	
NC_028957.1_232	NC_028957.1	NC_028957.1	232	136381	136701	-1	E			YP_009214072.1	YP_009214072.1 hypothetical protein AVV66_gp202 [Escherichia phage vB_EcoM_VR26]	False	0.929	209	3.801e-62													VOG07306	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_233	NC_028957.1	NC_028957.1	233	136698	137180	-1	E			YP_009214073.1	YP_009214073.1 hypothetical protein AVV66_gp201 [Escherichia phage vB_EcoM_VR26]	False	0.955	323	6.3e-101													VOG01443	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_234	NC_028957.1	NC_028957.1	234	137246	137353	-1	E			YP_009202959.1	YP_009202959.1 hypothetical protein AVT32_gp227 [Escherichia phage QL01]	False	0.8	60	5.922e-12													VOG19389	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_235	NC_028957.1	NC_028957.1	235	137350	137640	-1	E			YP_009214074.1	YP_009214074.1 Rz-like spanin [Escherichia phage vB_EcoM_VR26]	False	1.0	206	1.551e-61													VOG00237	sp|P39503|SPAN2_BPT4 Spanin, outer lipoprotein subunit; XhXp	Xh;Xp	0	False	
NC_028957.1_236	NC_028957.1	NC_028957.1	236	137637	137990	-1	E			YP_009214075.1	YP_009214075.1 Rz-like spanin [Escherichia phage vB_EcoM_VR26]	False	0.867	213	2.003e-63													VOG00433	sp|P39504|SPAN1_BPT4 Spanin, inner membrane subunit; XhXp	Xh;Xp	0	False	
NC_028957.1_237	NC_028957.1	NC_028957.1	237	137981	138484	-1	D			YP_009209984.1	YP_009209984.1 inhibitor of host transcription [Escherichia phage vB_EcoM_VR25]	False	0.957	338	7.472000000000001e-106								Phage ALC protein [PF17527.5]					VOG02710	sp|P04546|ALC_BPT4 Protein alc; Xp	Xp	0	False	
NC_028957.1_238	NC_028957.1	NC_028957.1	238	138495	138728	-1	D			YP_004063924.1	YP_004063924.1 inhibitor of host transcription [Escherichia phage vB_EcoM_VR7]	False	0.97	160	9.778e-46								Phage ALC protein [PF17527.5]					VOG02710	sp|P04546|ALC_BPT4 Protein alc; Xp	Xp	0	False	
NC_028957.1_239	NC_028957.1	NC_028957.1	239	138800	139936	-1	C	K18961	Escherichia phage RNA ligase 1 [EC:6.5.1.3]	YP_009214078.1	YP_009214078.1 RNA ligase and tail fiber protein attachment catalyst [Escherichia phage vB_EcoM_VR26]	True	0.972	776	1.633e-253								RNA ligase [PF09511.13]					VOG05989	sp|P14358|ICP46_FRG3G Immediate-early protein ICP-46; Xh	Xh	0	False	
NC_028957.1_240	NC_028957.1	NC_028957.1	240	139933	140343	-1	C	K20841	Escherichia phage deoxyribonuclease II [EC:3.1.21.8]	YP_004063926.1	YP_004063926.1 endonuclease [Escherichia phage vB_EcoM_VR7]	False	0.97	280	2.396e-86													VOG01581	sp|P07059|END2_BPT4 Endonuclease II; Xp	Xp	0	False	
