Target Name	ID	EC value	E-Value (sequence)	Score (domain)
strain_GIC31_complete_genome_1994717_1995985_-	VOG28359		2.3e-16	57.3
strain_GIC31_complete_genome_1667980_1668633_-	VOG28369		3.7e-34	115.1
strain_GIC31_complete_genome_1131448_1133349_+	VOG28529		2.5e-12	41.1
strain_GIC31_complete_genome_1358579_1359295_+	VOG28537		1.1e-09	34.8
strain_GIC31_complete_genome_2733066_2733614_-	VOG28631		1.1e-15	54.3
strain_GIC31_complete_genome_790057_790929_+	VOG28740		1.8e-11	40.8
strain_GIC31_complete_genome_1202252_1202968_+	VOG29077		5e-08	29.6
strain_GIC31_complete_genome_2256405_2257094_+	VOG29077		1.9e-07	27.9
strain_GIC31_complete_genome_1454179_1454856_-	VOG29077		2.5e-07	27.6
strain_GIC31_complete_genome_2612302_2612994_-	VOG29077		3.1e-07	27.2
strain_GIC31_complete_genome_374906_376339_+	VOG29549		6.2e-09	27.8
strain_GIC31_complete_genome_2213024_2214043_-	VOG29693		7.3e-09	32.0
strain_GIC31_complete_genome_342344_343945_+	VOG30458		3.1e-184	610.7
strain_GIC31_complete_genome_2214404_2214997_+	VOG30770		1.2e-16	57.8
strain_GIC31_complete_genome_683129_684130_+	VOG30807		4.4e-19	62.9
strain_GIC31_complete_genome_2621330_2622220_+	VOG30807		2.3e-20	62.6
strain_GIC31_complete_genome_807303_808643_+	VOG30904		5.3e-10	35.0
strain_GIC31_complete_genome_806089_807306_+	VOG30904		2.6e-07	26.3
strain_GIC31_complete_genome_1772295_1773221_-	VOG30911		5.2e-20	46.0
strain_GIC31_complete_genome_1928469_1928987_-	VOG30939		1.1e-29	100.8
strain_GIC31_complete_genome_14281_15105_+	VOG30939		8.4e-10	35.2
strain_GIC31_complete_genome_1090914_1091522_+	VOG32117		3.9e-26	87.5
strain_GIC31_complete_genome_2503840_2504874_-	VOG32987		1e-13	31.9
strain_GIC31_complete_genome_1831871_1833715_-	VOG33006		4.5e-37	113.3
strain_GIC31_complete_genome_76426_78504_+	VOG33006		8.7e-47	96.6
strain_GIC31_complete_genome_76426_78504_+	VOG33006		8.7e-47	37.7
strain_GIC31_complete_genome_127385_127669_+	VOG33209		1.2e-12	45.2
strain_GIC31_complete_genome_2026324_2026617_+	VOG33209		2.7e-07	27.7
strain_GIC31_complete_genome_9419_10186_+	VOG33225		1.2e-42	143.3
strain_GIC31_complete_genome_31413_32969_+	VOG33235		7.5e-92	305.8
strain_GIC31_complete_genome_456580_457458_-	VOG33559		3.3e-13	45.6
strain_GIC31_complete_genome_1855037_1855915_-	VOG33559		1.3e-14	43.4
strain_GIC31_complete_genome_94236_95210_+	VOG34404		1.8e-13	47.3
strain_GIC31_complete_genome_1000919_1001386_+	VOG35410		7.5e-08	28.7
strain_GIC31_complete_genome_356191_357141_+	VOG35465		1.1e-37	126.0
strain_GIC31_complete_genome_638768_639694_-	VOG35465		7.7e-36	120.2
strain_GIC31_complete_genome_632059_632991_-	VOG35465		6.1e-33	110.8
strain_GIC31_complete_genome_2490523_2491257_-	VOG35465		7.3e-33	110.4
strain_GIC31_complete_genome_2509116_2509964_+	VOG35465		2.8e-31	105.1
strain_GIC31_complete_genome_1835450_1835638_-	VOG35625		3.8e-11	40.2
strain_GIC31_complete_genome_220768_221868_-	VOG35695		3.8e-44	148.5
strain_GIC31_complete_genome_1276100_1277587_-	VOG35695		7.8e-13	39.5
strain_GIC31_complete_genome_1317213_1318694_-	VOG35695		1.4e-11	37.4
strain_GIC31_complete_genome_1864593_1865177_-	VOG35901		6.4e-07	26.6
strain_GIC31_complete_genome_2460229_2461374_-	VOG36004		5.1e-11	38.1
strain_GIC31_complete_genome_1026753_1027772_+	VOG36646		1.8e-19	66.3
strain_GIC31_complete_genome_2025236_2025646_+	VOG36909		1e-06	25.9
