KO Id	Name	Level	Count
K08475	K08475: pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB	Function	3
	lvl4: Enzyme I	4	1
K08484	K08484: ptsP; phosphotransferase system, enzyme I, PtsP	Function	1
K08679	K08679: GAE, cap1J; UDP-glucuronate 4-epimerase	Function	3
K08683	K08683: HSD17B10; 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase	Function	8
K08693	K08693: yfkN; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / 5'-nucleotidase	Function	2
K08963	K08963: mtnA; methylthioribose-1-phosphate isomerase	Function	1
K08964	K08964: mtnB; methylthioribulose-1-phosphate dehydratase	Function	5
K08967	K08967: mtnD, mtnZ, ADI1; 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	Function	2
K09001	K09001: anmK; anhydro-N-acetylmuramic acid kinase	Function	1
K09470	K09470: puuA; gamma-glutamylputrescine synthase	Function	1
K09471	K09471: puuB, ordL; gamma-glutamylputrescine oxidase	Function	1
K09667	K09667: OGT; protein O-GlcNAc transferase	Function	6
	lvl4: Lipopolysaccharide transporter [mD:m00250]	4	2
K09690	K09690: ABC-2.LPSE.P; lipopolysaccharide transport system permease protein	Function	1
K09691	K09691: ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein	Function	1
	lvl4: Lipooligosaccharide transporter [mD:m00252]	4	1
K09694	K09694: nodJ; lipooligosaccharide transport system permease protein	Function	1
K09699	K09699: DBT, bkdB; 2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase)	Function	1
K09761	K09761: rsmE; 16S rRNA (uracil1498-N3)-methyltransferase	Function	2
	lvl4: Lipoprotein-releasing transporter [mD:m00255]	4	2
K09808	K09808: lolC_E; lipoprotein-releasing system permease protein	Function	1
K09810	K09810: lolD; lipoprotein-releasing system ATP-binding protein	Function	1
	lvl4: Cell division transporter [mD:m00256]	4	2
K09811	K09811: ftsX; cell division transport system permease protein	Function	1
K09812	K09812: ftsE; cell division transport system ATP-binding protein	Function	1
	lvl4: Zinc transporter [mD:m00242]	4	3
K09815	K09815: znuA; zinc transport system substrate-binding protein	Function	1
K09816	K09816: znuB; zinc transport system permease protein	Function	1
K09817	K09817: znuC; zinc transport system ATP-binding protein	Function	1
K09880	K09880: mtnC, ENOPH1; enolase-phosphatase E1	Function	2
K09903	K09903: pyrH; uridylate kinase	Function	1
	lvl4: Glutamate/aspartate transporter [mD:m00230]	4	4
K10001	K10001: gltI, aatJ; glutamate/aspartate transport system substrate-binding protein	Function	1
K10002	K10002: gltK, aatM; glutamate/aspartate transport system permease protein	Function	1
K10003	K10003: gltJ, aatQ; glutamate/aspartate transport system permease protein	Function	1
K10004	K10004: gltL, aatP; glutamate/aspartate transport system ATP-binding protein	Function	1
	lvl4: Putative glutamine transporter [mD:m00228]	4	1
K10039	K10039: peb1A, glnH; aspartate/glutamate/glutamine transport system substrate-binding protein	Function	1
	lvl4: Cobalt transporter [mD:m00245]	4	1
K10094	K10094: cbiK; nickel transport protein	Function	1
	lvl4: Maltose/maltodextrin transporter [mD:m00194]	4	1
K10111	K10111: malK, mtlK, thuK; multiple sugar transport system ATP-binding protein	Function	1
K10125	K10125: dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB	Function	3
K10208	K10208: crtM; 4,4'-diapophytoene synthase	Function	2
K10217	K10217: dmpC, xylG, praB; aminomuconate-semialdehyde/2-hydroxymuconate-6-semialdehyde dehydrogenase	Function	3
K10222	K10222: bphD; 2,6-dioxo-6-phenylhexa-3-enoate hydrolase	Function	1
	lvl4: Sorbitol/mannitol transporter [mD:m00200]	4	3
K10227	K10227: smoE, mtlE; polyol transport system substrate-binding protein	Function	1
K10228	K10228: smoF, mtlF; polyol transport system permease protein	Function	1
K10229	K10229: smoG, mtlG; polyol transport system permease protein	Function	1
	lvl4: Ribose transporter [mD:m00212]	4	3
K10439	K10439: rbsB; ribose transport system substrate-binding protein	Function	1
K10440	K10440: rbsC; ribose transport system permease protein	Function	1
K10441	K10441: rbsA; ribose transport system ATP-binding protein	Function	1
K10536	K10536: aguA; agmatine deiminase	Function	1
K10563	K10563: mutM, fpg; formamidopyrimidine-DNA glycosylase	Function	4
K10764	K10764: metZ; O-succinylhomoserine sulfhydrylase	Function	3
K10773	K10773: NTH; endonuclease III	Function	3
K10778	K10778: ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase	Function	2
K10804	K10804: tesA; acyl-CoA thioesterase I	Function	2
K11066	K11066: E3.5.1.28D, amiD; N-acetylmuramoyl-L-alanine amidase	Function	1
	lvl4: Putrescine transporter [mD:m00300]	4	4
K11073	K11073: potF; putrescine transport system substrate-binding protein	Function	1
K11074	K11074: potI; putrescine transport system permease protein	Function	1
K11075	K11075: potH; putrescine transport system permease protein	Function	1
K11076	K11076: potG; putrescine transport system ATP-binding protein	Function	1
K11153	K11153: RDH12; retinol dehydrogenase 12	Function	5
K11175	K11175: purN; phosphoribosylglycinamide formyltransferase 1	Function	1
K11211	K11211: kdkA; 3-deoxy-D-manno-octulosonic acid kinase	Function	2
K11383	K11383: kinB; two-component system, NtrC family, sensor histidine kinase KinB	Function	3
K11414	K11414: SIRT4, SIR2L4; NAD+-dependent protein deacetylase sirtuin 4	Function	2
K11527	K11527: K11527; two-component system, sensor histidine kinase and response regulator	Function	3
K11711	K11711: dctS; two-component system, LuxR family, sensor histidine kinase DctS	Function	3
K11720	K11720: lptG; lipopolysaccharide export system permease protein	Function	1
K11912	K11912: ppkA; serine/threonine-protein kinase PpkA	Function	3
K11927	K11927: rhlE; ATP-dependent RNA helicase RhlE	Function	1
K12132	K12132: prkC, stkP; eukaryotic-like serine/threonine-protein kinase	Function	3
K12152	K12152: nudJ; phosphatase NudJ	Function	1
K12251	K12251: aguB; N-carbamoylputrescine amidase	Function	1
K12254	K12254: kauB; 4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde dehydrogenase	Function	5
K12256	K12256: spuC; putrescine---pyruvate transaminase	Function	3
K12339	K12339: cysM; S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent)	Function	2
	lvl4: DiPEPtide transporter [mD:m00324]	4	5
K12368	K12368: dppA; dipeptide transport system substrate-binding protein	Function	1
K12369	K12369: dppB; dipeptide transport system permease protein	Function	1
K12370	K12370: dppC; dipeptide transport system permease protein	Function	1
K12371	K12371: dppD; dipeptide transport system ATP-binding protein	Function	1
K12372	K12372: dppF; dipeptide transport system ATP-binding protein	Function	1
K12405	K12405: HSD17B4; (3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2	Function	7
K12410	K12410: npdA; NAD-dependent deacetylase	Function	2
K12583	K12583: mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	Function	6
K12972	K12972: ghrA; glyoxylate/hydroxypyruvate reductase	Function	1
K12996	K12996: rgpA; rhamnosyltransferase	Function	6
K12997	K12997: rgpB; rhamnosyltransferase	Function	6
K13021	K13021: ttuB; MFS transporter, ACS family, tartrate transporter	Function	1
K13378	K13378: nuoCD; NADH-quinone oxidoreductase subunit C/D	Function	1
K13481	K13481: xdhA; xanthine dehydrogenase small subunit	Function	2
K13482	K13482: xdhB; xanthine dehydrogenase large subunit	Function	2
K13485	K13485: PRHOXNB, URAD; 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase	Function	1
K13513	K13513: LCLAT1, AGPAT8; lysocardiolipin and lysophospholipid acyltransferase	Function	2
K13566	K13566: NIT2, yafV; omega-amidase	Function	1
K13587	K13587: cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA	Function	4
K13668	K13668: pimB; phosphatidyl-myo-inositol dimannoside synthase	Function	6
K13766	K13766: liuC; methylglutaconyl-CoA hydratase	Function	1
K13788	K13788: pta; phosphate acetyltransferase	Function	2
K13821	K13821: putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase	Function	3
K13829	K13829: aroKB; shikimate kinase / 3-dehydroquinate synthase	Function	1
K13832	K13832: aroDE, DHQ-SDH; 3-dehydroquinate dehydratase / shikimate dehydrogenase	Function	2
	lvl4: Microcin c transporter [mD:m00349]	4	4
K13893	K13893: yejA; microcin C transport system substrate-binding protein	Function	1
K13894	K13894: yejB; microcin C transport system permease protein	Function	1
K13895	K13895: yejE; microcin C transport system permease protein	Function	1
K13896	K13896: yejF; microcin C transport system ATP-binding protein	Function	1
K13953	K13953: adhP; alcohol dehydrogenase, propanol-preferring	Function	10
K13954	K13954: yiaY; alcohol dehydrogenase	Function	10
K14159	K14159: rnhA-dnaQ; ribonuclease HI / DNA polymerase III subunit epsilon	Function	2
K14170	K14170: pheA; chorismate mutase / prephenate dehydratase	Function	1
K14259	K14259: kdaD, xacE, kdxD; 2-dehydro-3-deoxy-D-arabinonate dehydratase	Function	2
K14260	K14260: alaA; alanine-synthesizing transaminase	Function	3
	lvl2: EMP modified pathway	2	1
K14261	K14261: alaC; alanine-synthesizing transaminase	Function	3
K14267	K14267: dapC; N-succinyldiaminopimelate aminotransferase	Function	1
	lvl2: Lysine degradation II	2	1
K14268	K14268: davT, gabT; 5-aminovalerate/4-aminobutyrate aminotransferase	Function	3
	lvl2: Lysine degradation IX	2	1
K14287	K14287: ybdL; methionine transaminase	Function	3
K14335	K14335: pimC; alpha-1,6-mannosyltransferase	Function	6
K14481	K14481: styA; styrene monooxygenase	Function	2
K14682	K14682: argAB; amino-acid N-acetyltransferase	Function	1
K15371	K15371: GDH2; glutamate dehydrogenase	Function	4
K15373	K15373: isfD; sulfoacetaldehyde reductase	Function	1
K15633	K15633: gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	Function	4
K15634	K15634: gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	Function	4
	lvl2: Methanol oxidation to formaldehyde	2	1
K16260	K16260: mxaD; mxaD protein	Function	1
