L1	L2	L3	KO	Function	EC	Count
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K03664	smpB; SsrA-binding protein		1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Unclassified viral proteins	K03664	smpB; SsrA-binding protein		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03665	hflX; GTPase		1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K03666	hfq; host factor-I protein		1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03666	hfq; host factor-I protein		1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Vibrio cholerae [PATH:ko05111]	K03666	hfq; host factor-I protein		1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03666	hfq; host factor-I protein		1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03666	hfq; host factor-I protein		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03667	hslU; ATP-dependent HslUV protease ATP-binding subunit HslU		1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K03669	mdoH; membrane glycosyltransferase	2.4.1.-	1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Others	K03670	mdoG; periplasmic glucans biosynthesis protein		1
Organismal Systems	Immune system	NOD-like receptor signaling pathway [PATH:ko04621]	K03671	trxA; thioredoxin 1		1
Human Diseases	Infectious disease: bacterial	Salmonella infection [PATH:ko05132]	K03671	trxA; thioredoxin 1		1
Human Diseases	Neurodegenerative disease	Parkinson disease [PATH:ko05012]	K03671	trxA; thioredoxin 1		1
Human Diseases	Cardiovascular disease	Fluid shear stress and atherosclerosis [PATH:ko05418]	K03671	trxA; thioredoxin 1		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03671	trxA; thioredoxin 1		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03672	trxC; thioredoxin 2	1.8.1.8	1
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K03673	dsbA; protein dithiol oxidoreductase (disulfide-forming)	1.8.4.15	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03673	dsbA; protein dithiol oxidoreductase (disulfide-forming)	1.8.4.15	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03676	grxC, GLRX, GLRX2; glutaredoxin 3		1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03683	rnt; ribonuclease T	3.1.13.-	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03684	rnd; ribonuclease D	3.1.13.5	1
Genetic Information Processing	Translation	Ribosome biogenesis in eukaryotes [PATH:ko03008]	K03685	rnc, DROSHA, RNT1; ribonuclease III	3.1.26.3	1
Human Diseases	Cancer: overview	Proteoglycans in cancer [PATH:ko05205]	K03685	rnc, DROSHA, RNT1; ribonuclease III	3.1.26.3	1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03685	rnc, DROSHA, RNT1; ribonuclease III	3.1.26.3	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03685	rnc, DROSHA, RNT1; ribonuclease III	3.1.26.3	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03685	rnc, DROSHA, RNT1; ribonuclease III	3.1.26.3	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03686	dnaJ; molecular chaperone DnaJ		1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03686	dnaJ; molecular chaperone DnaJ		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03687	GRPE; molecular chaperone GrpE		1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03687	GRPE; molecular chaperone GrpE		1
Not Included in Pathway or Brite	Unclassified: metabolism	Cofactor metabolism	K03688	ubiB, aarF; ubiquinone biosynthesis protein		1
Not Included in Pathway or Brite	Unclassified: metabolism	Cofactor metabolism	K03690	ubiJ; ubiquinone biosynthesis accessory factor UbiJ		1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03692	E2.4.1.213; glucosylglycerol-phosphate synthase	2.4.1.213	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03694	clpA; ATP-dependent Clp protease ATP-binding subunit ClpA		1
Organismal Systems	Aging	Longevity regulating pathway - multiple species [PATH:ko04213]	K03695	clpB; ATP-dependent Clp protease ATP-binding subunit ClpB		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03695	clpB; ATP-dependent Clp protease ATP-binding subunit ClpB		1
Brite Hierarchies	Protein families: signaling and cellular processes	Bacterial toxins [BR:ko02042]	K03699	tlyC; putative hemolysin		1
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03701	uvrA; excinuclease ABC subunit A		1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03701	uvrA; excinuclease ABC subunit A		1
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03702	uvrB; excinuclease ABC subunit B		1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03702	uvrB; excinuclease ABC subunit B		1
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03703	uvrC; excinuclease ABC subunit C		1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03703	uvrC; excinuclease ABC subunit C		1
Not Included in Pathway or Brite	Unclassified: genetic information processing	Transcription	K03704	cspA; cold shock protein		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03711	fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein		1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03721	tyrR; transcriptional regulator of aroF, aroG, tyrA and aromatic amino acid transport		1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03722	dinG; ATP-dependent DNA helicase DinG	3.6.4.12	1
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03723	mfd; transcription-repair coupling factor (superfamily II helicase)	3.6.4.-	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03723	mfd; transcription-repair coupling factor (superfamily II helicase)	3.6.4.-	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K03732	rhlB; ATP-dependent RNA helicase RhlB	3.6.4.13	1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03732	rhlB; ATP-dependent RNA helicase RhlB	3.6.4.13	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03733	xerC; integrase/recombinase XerC		1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03734	apbE; FAD:protein FMN transferase	2.7.1.180	1
Metabolism	Lipid metabolism	Glycerophospholipid metabolism [PATH:ko00564]	K03735	eutB; ethanolamine ammonia-lyase large subunit	4.3.1.7	1
Metabolism	Lipid metabolism	Glycerophospholipid metabolism [PATH:ko00564]	K03736	eutC; ethanolamine ammonia-lyase small subunit	4.3.1.7	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03743	pncC; nicotinamide-nucleotide amidase	3.5.1.42	1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03744	lemA; LemA protein		1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03745	slyX; SlyX protein		1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03749	dedD; DedD protein		1
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K03750	moeA; molybdopterin molybdotransferase	2.10.1.1	1
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K03752	mobA; molybdenum cofactor guanylyltransferase	2.7.7.77	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03761	kgtP; MFS transporter, MHS family, alpha-ketoglutarate permease		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03762	proP; MFS transporter, MHS family, proline/betaine transporter		1
Cellular Processes	Cell growth and death	Necroptosis [PATH:ko04217]	K03767	PPIA; peptidyl-prolyl cis-trans isomerase A (cyclophilin A)	5.2.1.8	1
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K03767	PPIA; peptidyl-prolyl cis-trans isomerase A (cyclophilin A)	5.2.1.8	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03767	PPIA; peptidyl-prolyl cis-trans isomerase A (cyclophilin A)	5.2.1.8	1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K03767	PPIA; peptidyl-prolyl cis-trans isomerase A (cyclophilin A)	5.2.1.8	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03769	ppiC; peptidyl-prolyl cis-trans isomerase C	5.2.1.8	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03770	ppiD; peptidyl-prolyl cis-trans isomerase D	5.2.1.8	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03771	surA; peptidyl-prolyl cis-trans isomerase SurA	5.2.1.8	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03772	fkpA; FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	5.2.1.8	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03773	fklB; FKBP-type peptidyl-prolyl cis-trans isomerase FklB	5.2.1.8	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03774	slpA; FKBP-type peptidyl-prolyl cis-trans isomerase SlpA	5.2.1.8	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03775	slyD; FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	5.2.1.8	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03776	aer; aerotaxis receptor		1
Cellular Processes	Cell motility	Bacterial chemotaxis [PATH:ko02030]	K03776	aer; aerotaxis receptor		1
Brite Hierarchies	Protein families: signaling and cellular processes	Bacterial motility proteins [BR:ko02035]	K03776	aer; aerotaxis receptor		1
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K03778	ldhA; D-lactate dehydrogenase	1.1.1.28	1
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K03779	ttdA; L(+)-tartrate dehydratase alpha subunit	4.2.1.32	1
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K03780	ttdB; L(+)-tartrate dehydratase beta subunit	4.2.1.32	1
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:ko04016]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Environmental Information Processing	Signal transduction	MAPK signaling pathway - yeast [PATH:ko04011]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Environmental Information Processing	Signal transduction	FoxO signaling pathway [PATH:ko04068]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Cellular Processes	Transport and catabolism	Peroxisome [PATH:ko04146]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Organismal Systems	Aging	Longevity regulating pathway [PATH:ko04211]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Organismal Systems	Aging	Longevity regulating pathway - multiple species [PATH:ko04213]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis [PATH:ko05014]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K03781	katE, CAT, catB, srpA; catalase	1.11.1.6	1
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K03782	katG; catalase-peroxidase	1.11.1.21	1
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K03782	katG; catalase-peroxidase	1.11.1.21	1
Metabolism	Biosynthesis of other secondary metabolites	Phenylpropanoid biosynthesis [PATH:ko00940]	K03782	katG; catalase-peroxidase	1.11.1.21	1
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes [PATH:ko00983]	K03782	katG; catalase-peroxidase	1.11.1.21	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03784	deoD; purine-nucleoside phosphorylase	2.4.2.1	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K03784	deoD; purine-nucleoside phosphorylase	2.4.2.1	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03784	deoD; purine-nucleoside phosphorylase	2.4.2.1	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K03786	aroQ, qutE; 3-dehydroquinate dehydratase II	4.2.1.10	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03787	surE; 5'-nucleotidase	3.1.3.5	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K03787	surE; 5'-nucleotidase	3.1.3.5	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03787	surE; 5'-nucleotidase	3.1.3.5	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03789	rimI; [ribosomal protein S18]-alanine N-acetyltransferase	2.3.1.266	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03797	E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease	3.4.21.102	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03798	ftsH, hflB; cell division protease FtsH	3.4.24.-	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03798	ftsH, hflB; cell division protease FtsH	3.4.24.-	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03799	htpX; heat shock protein HtpX	3.4.24.-	1
Metabolism	Metabolism of cofactors and vitamins	Lipoic acid metabolism [PATH:ko00785]	K03801	lipB; lipoyl(octanoyl) transferase	2.3.1.181	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03802	cphA; cyanophycin synthetase	6.3.2.29 6.3.2.30	1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03803	rseC; sigma-E factor negative regulatory protein RseC		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03805	dsbG; thiol:disulfide interchange protein DsbG		1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K03806	ampD; N-acetyl-anhydromuramoyl-L-alanine amidase	3.5.1.28	1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Signaling proteins	K03807	ampE; AmpE protein		1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03808	pqiA; paraquat-inducible protein A		1
Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	K03809	wrbA; NAD(P)H dehydrogenase (quinone)	1.6.5.2	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03812	rmf; ribosome modulation factor		1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K03814	mtgA; monofunctional glycosyltransferase	2.4.1.129	1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K03814	mtgA; monofunctional glycosyltransferase	2.4.1.129	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K03814	mtgA; monofunctional glycosyltransferase	2.4.1.129	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03816	xpt; xanthine phosphoribosyltransferase	2.4.2.22	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03817	rimL; ribosomal-protein-serine acetyltransferase	2.3.1.-	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03820	lnt; apolipoprotein N-acyltransferase	2.3.1.269	1
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K03821	phbC, phaC; polyhydroxyalkanoate synthase subunit PhaC	2.3.1.-	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03832	tonB; periplasmic protein TonB		1
Not Included in Pathway or Brite	Unclassified: metabolism	Energy metabolism	K03839	fldA, nifF, isiB; flavodoxin I		1
Not Included in Pathway or Brite	Unclassified: metabolism	Energy metabolism	K03855	fixX; ferredoxin like protein		1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K03867	BGLUT; UDP-glucose:tetrahydrobiopterin glucosyltransferase	2.4.1.-	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K03885	ndh; NADH:ubiquinone reductase (H+-translocating)	7.1.1.2	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor		1
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various secondary metabolites - part 3 [PATH:ko00997]	K03896	iucB; acetyl CoA:N6-hydroxylysine acetyl transferase	2.3.1.102	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03923	mdaB; NADPH dehydrogenase (quinone)	1.6.5.10	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03924	moxR; MoxR-like ATPase	3.6.3.-	1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03925	mraZ; MraZ protein		1
Not Included in Pathway or Brite	Unclassified: metabolism	Secondary metabolism	K03932	lpqC; polyhydroxybutyrate depolymerase		1
Not Included in Pathway or Brite	Unclassified: genetic information processing	Others	K03972	pspE; phage shock protein E		1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03975	dedA; membrane-associated protein		1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03976	ybaK, ebsC; Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase	3.1.1.-	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03977	engA, der; GTPase		1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03978	engB; GTP-binding protein		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03979	obgE, cgtA, MTG2; GTPase	3.6.5.-	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K03980	murJ, mviN; putative peptidoglycan lipid II flippase		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03980	murJ, mviN; putative peptidoglycan lipid II flippase		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03981	dsbC; thiol:disulfide interchange protein DsbC	5.3.4.1	1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03981	dsbC; thiol:disulfide interchange protein DsbC	5.3.4.1	1
Not Included in Pathway or Brite	Unclassified: metabolism	Energy metabolism	K04017	nrfF; formate-dependent nitrite reductase complex subunit NrfF		1
Not Included in Pathway or Brite	Unclassified: metabolism	Energy metabolism	K04018	nrfG; formate-dependent nitrite reductase complex subunit NrfG		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K04033	eutR; AraC family transcriptional regulator, ethanolamine operon transcriptional activator		1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K04034	bchE; anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase	1.21.98.3	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K04042	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	2.7.7.23 2.3.1.157	1
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K04042	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	2.7.7.23 2.3.1.157	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K04043	dnaK, HSPA9; molecular chaperone DnaK		1
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K04043	dnaK, HSPA9; molecular chaperone DnaK		1
Human Diseases	Infectious disease: bacterial	Tuberculosis [PATH:ko05152]	K04043	dnaK, HSPA9; molecular chaperone DnaK		1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K04043	dnaK, HSPA9; molecular chaperone DnaK		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04043	dnaK, HSPA9; molecular chaperone DnaK		1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04043	dnaK, HSPA9; molecular chaperone DnaK		1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K04043	dnaK, HSPA9; molecular chaperone DnaK		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04044	hscA; molecular chaperone HscA		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04046	yegD; hypothetical chaperone protein		1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K04047	dps; starvation-inducible DNA-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K04061	flhB2; flagellar biosynthesis protein		1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Structural proteins	K04062	osmB; osmotically inducible lipoprotein OsmB		1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K04063	osmC, ohr; lipoyl-dependent peroxiredoxin	1.11.1.28	1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Structural proteins	K04064	osmE; osmotically inducible lipoprotein OsmE		1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K04065	osmY; hyperosmotically inducible periplasmic protein		1
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K04066	priA; primosomal protein N' (replication factor Y) (superfamily II helicase)	3.6.4.-	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K04066	priA; primosomal protein N' (replication factor Y) (superfamily II helicase)	3.6.4.-	1
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K04073	mhpF; acetaldehyde dehydrogenase	1.2.1.10	1
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K04073	mhpF; acetaldehyde dehydrogenase	1.2.1.10	1
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K04073	mhpF; acetaldehyde dehydrogenase	1.2.1.10	1
Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation [PATH:ko00362]	K04073	mhpF; acetaldehyde dehydrogenase	1.2.1.10	1
Metabolism	Xenobiotics biodegradation and metabolism	Xylene degradation [PATH:ko00622]	K04073	mhpF; acetaldehyde dehydrogenase	1.2.1.10	1
Metabolism	Xenobiotics biodegradation and metabolism	Dioxin degradation [PATH:ko00621]	K04073	mhpF; acetaldehyde dehydrogenase	1.2.1.10	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K04075	tilS, mesJ; tRNA(Ile)-lysidine synthase	6.3.4.19	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K04076	lonB; ATP-dependent Lon protease	3.4.21.53	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K04077	groEL, HSPD1; chaperonin GroEL		1
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K04077	groEL, HSPD1; chaperonin GroEL		1
Human Diseases	Infectious disease: bacterial	Legionellosis [PATH:ko05134]	K04077	groEL, HSPD1; chaperonin GroEL		1
Human Diseases	Infectious disease: bacterial	Tuberculosis [PATH:ko05152]	K04077	groEL, HSPD1; chaperonin GroEL		1
Human Diseases	Cardiovascular disease	Lipid and atherosclerosis [PATH:ko05417]	K04077	groEL, HSPD1; chaperonin GroEL		1
Human Diseases	Endocrine and metabolic disease	Type I diabetes mellitus [PATH:ko04940]	K04077	groEL, HSPD1; chaperonin GroEL		1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K04077	groEL, HSPD1; chaperonin GroEL		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04077	groEL, HSPD1; chaperonin GroEL		1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04077	groEL, HSPD1; chaperonin GroEL		1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K04077	groEL, HSPD1; chaperonin GroEL		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04078	groES, HSPE1; chaperonin GroES		1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04078	groES, HSPE1; chaperonin GroES		1
Genetic Information Processing	Folding, sorting and degradation	Protein processing in endoplasmic reticulum [PATH:ko04141]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
Environmental Information Processing	Signal transduction	PI3K-Akt signaling pathway [PATH:ko04151]	K04079	HSP90A, htpG; molecular chaperone HtpG		1
