Target Name	ID	EC value	E-Value (sequence)	Score (domain)
CP001157.1_2914996_2915505_-	phrog_27368		1.9e-28	95.8
CP001157.1_3747346_3747606_+	phrog_2737		4.6e-22	74.6
CP001157.1_4900949_4901452_-	phrog_27395		1.5e-56	186.7
CP001157.1_738266_739750_-	phrog_27398		5.9e-154	510.6
CP001157.1_2874640_2875320_-	phrog_27430		2e-77	254.8
CP001157.1_1134822_1135217_+	phrog_27437		4.9e-17	59.9
CP001157.1_3000974_3001348_-	phrog_27437		1.8e-09	34.6
CP001157.1_3497646_3498752_-	phrog_27440		1e-58	196.0
CP001157.1_3711915_3712940_-	phrog_27475		7.3e-113	374.3
CP001157.1_3263894_3264919_-	phrog_27475		2.1e-112	373.5
CP001157.1_900187_901212_+	phrog_27475		3.8e-112	372.7
CP001157.1_901209_901988_+	phrog_27475		5.2e-108	359.1
CP001157.1_5028656_5029435_+	phrog_27475		3.1e-108	359.1
CP001157.1_22722_23279_+	phrog_27533		5.3e-26	88.8
CP001157.1_1535779_1536348_+	phrog_27533		1.9e-12	44.1
CP001157.1_1073289_1074683_+	phrog_2765		2.3e-118	392.9
CP001157.1_38404_39000_-	phrog_27683		6.8e-84	277.7
CP001157.1_3740069_3740671_+	phrog_27683		4e-28	95.0
CP001157.1_5122546_5124354_-	phrog_27697		1.1e-240	796.7
CP001157.1_417250_418539_+	phrog_27697		1.9e-19	45.5
CP001157.1_3718384_3720279_+	phrog_27720		1.1e-11	40.1
CP001157.1_3396410_3397234_-	phrog_27769		2.3e-131	433.9
CP001157.1_1997646_1999655_+	phrog_27849		0	1167.5
CP001157.1_1435934_1439383_-	phrog_27849		9.1e-18	45.8
CP001157.1_3786701_3789937_-	phrog_28		1.7e-137	313.8
CP001157.1_2998701_2999216_+	phrog_28049		1.4e-91	302.6
CP001157.1_3934106_3934546_-	phrog_28049		4.2e-07	26.3
CP001157.1_4630157_4630606_-	phrog_2809		1.3e-35	118.9
CP001157.1_3380331_3380852_-	phrog_28212		4.3e-47	154.1
CP001157.1_3714188_3714484_-	phrog_28287		1.7e-17	60.3
CP001157.1_4847431_4847769_-	phrog_28307		2.1e-38	127.8
CP001157.1_4531802_4532524_-	phrog_2835		1.4e-11	40.4
CP001157.1_3493090_3493710_-	phrog_28358		5.7e-21	37.1
CP001157.1_3493090_3493710_-	phrog_28358		5.7e-21	32.4
CP001157.1_4852664_4853392_+	phrog_28373		4.4e-11	38.5
CP001157.1_4387449_4388138_+	phrog_28373		1e-10	37.7
CP001157.1_3923628_3925259_-	phrog_28378		0	1023.2
CP001157.1_3913787_3914590_-	phrog_28394		1.1e-111	369.2
CP001157.1_439715_440977_-	phrog_28394		2.7e-22	76.0
CP001157.1_3519549_3522173_-	phrog_28604		0	1351.8
CP001157.1_2588080_2602323_-	phrog_28622		0	1382.8
CP001157.1_2608590_2621546_-	phrog_28622		0	1166.5
CP001157.1_2572437_2588078_-	phrog_28622		0	1160.5
CP001157.1_2588080_2602323_-	phrog_28622		0	833.0
CP001157.1_2572437_2588078_-	phrog_28622		0	828.9
CP001157.1_1338911_1339600_+	phrog_28637		3.9e-75	249.5
CP001157.1_4099120_4100169_-	phrog_28663		7.9e-88	290.4
CP001157.1_3413178_3413963_-	phrog_28702		5.2e-123	406.2
CP001157.1_3791_6211_+	phrog_28877		5e-107	45.7
CP001157.1_19812_20318_-	phrog_2890		1.5e-31	106.1
CP001157.1_2406911_2408116_+	phrog_28924		5.6e-11	31.1
CP001157.1_55825_57186_-	phrog_2895		6.2e-239	790.1
CP001157.1_1812985_1814985_-	phrog_2895		2.3e-52	149.6
CP001157.1_4678555_4679649_+	phrog_29149		1e-151	501.9
CP001157.1_327192_327671_-	phrog_29208		3.9e-67	222.3
CP001157.1_692751_694400_-	phrog_29218		1.3e-33	113.9
CP001157.1_4524720_4525616_-	phrog_29244		1.1e-32	109.6
CP001157.1_3283580_3284551_+	phrog_293		4e-88	292.9
CP001157.1_4935463_4936812_-	phrog_293		2.3e-87	289.6
CP001157.1_2812050_2813159_-	phrog_293		1.9e-84	280.9
CP001157.1_2129963_2131021_+	phrog_293		2.7e-81	270.6
CP001157.1_3259002_3260159_+	phrog_293		3.3e-79	263.7
CP001157.1_1228390_1229841_-	phrog_29364		1.1e-79	265.8
CP001157.1_3746435_3747151_+	phrog_29461		4.4e-32	107.9
CP001157.1_4614125_4614382_+	phrog_29532		1.7e-12	44.1
CP001157.1_2282269_2283981_-	phrog_296		9.8e-37	123.6
CP001157.1_4588050_4589702_-	phrog_296		2.9e-20	68.9
CP001157.1_4557928_4558410_-	phrog_296		1.1e-08	27.6
CP001157.1_1796245_1798002_-	phrog_29662		1.1e-104	342.9
CP001157.1_2442055_2442471_-	phrog_2967		3.4e-08	31.3
CP001157.1_263828_264118_-	phrog_29737		7.4e-09	26.3
CP001157.1_4330755_4333976_-	phrog_29784		0	1118.0
CP001157.1_199770_201185_+	phrog_29784		1.3e-15	53.1
CP001157.1_659861_661210_-	phrog_29784		8.4e-09	30.1
CP001157.1_5015271_5017241_-	phrog_29784		6.7e-09	29.9
CP001157.1_3704179_3704388_-	phrog_29876		9.3e-23	77.1
CP001157.1_717105_718292_+	phrog_29916		4.1e-100	332.7
CP001157.1_2939310_2939858_+	phrog_29963		1.3e-20	70.8
CP001157.1_1029227_1031845_-	phrog_29996		2.2e-102	340.5
CP001157.1_2044924_2045175_+	phrog_3		1.5e-09	35.1
CP001157.1_311534_311836_-	phrog_3		8.4e-08	29.6
CP001157.1_4175857_4176801_+	phrog_30032		1.3e-12	44.0
CP001157.1_2355552_2356937_+	phrog_30090		1.8e-175	581.5
CP001157.1_4188491_4189075_+	phrog_30156		2.2e-107	353.6
CP001157.1_2660222_2661634_+	phrog_30171		3.9e-161	531.0
CP001157.1_2912397_2912615_+	phrog_30201		5e-41	135.8
CP001157.1_654412_656031_-	phrog_30501		1.5e-63	210.4
CP001157.1_4685923_4686345_-	phrog_30510		8.2e-90	294.6
CP001157.1_3491821_3492756_-	phrog_30623		1e-135	448.0
CP001157.1_977664_978515_+	phrog_30623		7.8e-22	73.2
CP001157.1_1536352_1537206_+	phrog_30628		6.4e-48	155.2
CP001157.1_2846331_2846612_+	phrog_3066		7.4e-34	113.1
CP001157.1_4231600_4231845_+	phrog_3066		1.3e-17	60.4
CP001157.1_4327033_4328946_-	phrog_30773		1e-282	935.7
CP001157.1_783974_785866_+	phrog_30773		1.5e-267	886.3
CP001157.1_485252_489619_-	phrog_30838		2.4e-159	528.1
CP001157.1_3965294_3967885_+	phrog_30838		3.4e-24	81.1
CP001157.1_1185861_1194011_-	phrog_30905		4.1e-16	37.8
CP001157.1_1185861_1194011_-	phrog_30905		4.1e-16	33.5
CP001157.1_3376204_3376776_+	phrog_3108		2.4e-18	62.8
CP001157.1_3376947_3377576_+	phrog_3108		1.1e-16	57.3
CP001157.1_592715_593215_+	phrog_31116		4.3e-37	125.0
CP001157.1_346007_346999_-	phrog_31178		4.2e-164	542.6
CP001157.1_4684924_4685718_-	phrog_3125		3.4e-22	75.1
CP001157.1_4969997_4970464_+	phrog_31311		1.3e-12	44.1
CP001157.1_337400_337900_+	phrog_31311		7e-07	26.4
CP001157.1_4342525_4343040_+	phrog_3135		3.1e-07	26.8
CP001157.1_3114156_3115331_+	phrog_3139		3.7e-98	326.0
CP001157.1_3129609_3130250_-	phrog_31396		3.6e-16	56.4
CP001157.1_72291_73364_-	phrog_31396		6.7e-16	55.6
CP001157.1_2174450_2174824_-	phrog_31396		4.5e-15	53.1
CP001157.1_1698686_1699060_-	phrog_31396		4.5e-15	53.1
CP001157.1_3429874_3430248_-	phrog_31396		2.7e-15	53.1
CP001157.1_1471842_1472585_+	phrog_3142		1.5e-69	231.6
CP001157.1_2205964_2206722_-	phrog_3142		6e-66	219.8
CP001157.1_2370419_2371162_-	phrog_3142		2.8e-62	207.7
CP001157.1_2111320_2112117_-	phrog_3142		1.1e-59	199.2
CP001157.1_2023309_2024154_+	phrog_3142		8.2e-59	196.1
CP001157.1_3289398_3290111_-	phrog_31475		9.9e-11	38.4
CP001157.1_2395224_2395946_+	phrog_31475		2.3e-08	30.3
CP001157.1_1339593_1340495_+	phrog_31529		2.8e-125	414.6
CP001157.1_4077031_4078506_-	phrog_31529		4.5e-47	78.1
CP001157.1_4077031_4078506_-	phrog_31529		4.5e-47	77.1
CP001157.1_4048161_4048925_+	phrog_31561		5.9e-14	27.9
CP001157.1_1074773_1075249_+	phrog_31582		1.9e-29	99.6
CP001157.1_4875775_4876290_-	phrog_316		3.5e-44	147.6
CP001157.1_708110_708580_+	phrog_31614		4.8e-26	88.9
CP001157.1_1537203_1537994_+	phrog_31717		2.9e-30	102.0
CP001157.1_301841_302404_+	phrog_31729		2.4e-31	106.2
CP001157.1_1103551_1104075_+	phrog_31729		2.3e-18	63.7
CP001157.1_1312248_1312541_+	phrog_3188		3.1e-30	101.2
CP001157.1_1249489_1250463_-	phrog_31898		2e-113	376.5
CP001157.1_570423_572360_-	phrog_31898		1.2e-08	31.6
CP001157.1_2508006_2508566_+	phrog_32003		1.6e-69	230.8
CP001157.1_3742894_3743442_-	phrog_32003		5.9e-14	48.9
CP001157.1_2916435_2918660_+	phrog_32027		0	1263.8
CP001157.1_4517246_4518187_-	phrog_32054		8.1e-52	172.5
CP001157.1_539683_540747_+	phrog_32062		3.9e-43	113.3
CP001157.1_539683_540747_+	phrog_32062		3.9e-43	30.1
CP001157.1_2949996_2951186_+	phrog_32363		4.6e-10	35.9
CP001157.1_5259070_5261181_-	phrog_325		6.7e-42	47.7
CP001157.1_485252_489619_-	phrog_32582		1.9e-13	47.3
CP001157.1_2078838_2079038_+	phrog_3261		1.3e-15	54.5
CP001157.1_5336359_5337243_-	phrog_3264		1.3e-46	156.1
CP001157.1_3557460_3559115_+	phrog_32699		2.5e-194	642.9
CP001157.1_2787880_2789256_+	phrog_32699		4.2e-144	478.0
CP001157.1_4835701_4837230_+	phrog_32699		2.4e-09	32.6
CP001157.1_3794281_3795081_-	phrog_327		7.4e-43	144.4
CP001157.1_5346025_5348796_-	phrog_32711		6.1e-227	746.7
CP001157.1_1332798_1333751_+	phrog_32737		9.7e-18	60.9
CP001157.1_4174900_4175853_+	phrog_3275		7.7e-74	245.1
CP001157.1_1297467_1300340_+	phrog_32805		6.2e-252	617.4
CP001157.1_1297467_1300340_+	phrog_32805		6.2e-252	223.0
CP001157.1_4048968_4051670_-	phrog_3282		3.8e-12	42.3
CP001157.1_2220809_2221375_-	phrog_3282		1.4e-11	41.6
CP001157.1_3391636_3392157_-	phrog_329		8.1e-28	94.2
CP001157.1_3392292_3392909_-	phrog_329		1.8e-23	79.4
CP001157.1_1906850_1908757_+	phrog_32952		7.1e-09	31.4
CP001157.1_4596585_4599044_+	phrog_33002		4e-41	93.8
CP001157.1_4287577_4289919_-	phrog_33002		1.5e-25	69.7
CP001157.1_277907_278875_-	phrog_33002		2.9e-14	49.3
CP001157.1_4596585_4599044_+	phrog_33002		4e-41	31.9
CP001157.1_687934_688239_-	phrog_3301		3.8e-10	37.0
CP001157.1_4666459_4667280_+	phrog_33145		1.6e-42	141.9
CP001157.1_3358514_3360637_-	phrog_33220		3.1e-37	87.8
CP001157.1_4690329_4691141_+	phrog_33251		4.2e-13	39.9
CP001157.1_791007_792326_-	phrog_33251		2.1e-10	37.6
CP001157.1_1328583_1330199_-	phrog_33286		1.1e-181	595.4
CP001157.1_3082055_3083827_-	phrog_33286		1.1e-50	163.3
CP001157.1_2189212_2190795_-	phrog_33286		3.6e-12	26.4
CP001157.1_4614392_4614751_+	phrog_33307		5.5e-20	68.1
CP001157.1_1582650_1583693_-	phrog_3333		3.2e-36	122.2
CP001157.1_886952_888424_+	phrog_33353		4.6e-176	583.3
CP001157.1_4196391_4198346_-	phrog_3341		1.4e-07	26.7
CP001157.1_3792227_3792526_-	phrog_3342		2.9e-15	52.0
CP001157.1_386559_387416_+	phrog_33422		8.3e-49	159.8
CP001157.1_48879_49691_-	phrog_3347		8.3e-16	36.4
CP001157.1_3584116_3585090_-	phrog_33490		6.1e-57	189.5
CP001157.1_662323_665109_-	phrog_33510		9.1e-15	51.4
CP001157.1_794816_795283_+	phrog_33556		2.2e-28	96.2
CP001157.1_3280793_3281791_+	phrog_33584		1.3e-139	462.3
CP001157.1_3163324_3164322_+	phrog_33584		1.2e-115	383.5
CP001157.1_3915757_3916506_-	phrog_33738		1e-131	434.5
CP001157.1_3977932_3978609_-	phrog_33764		1.6e-23	79.4
CP001157.1_4846081_4847397_-	phrog_33847		4.2e-118	391.4
CP001157.1_1247838_1248392_-	phrog_33941		2e-13	47.9
CP001157.1_3372333_3372782_-	phrog_33999		8.2e-56	184.5
CP001157.1_3874595_3874975_+	phrog_34034		2.2e-38	127.8
CP001157.1_1712520_1713602_-	phrog_3408		4.4e-11	39.7
CP001157.1_2169806_2170468_-	phrog_34172		2.5e-09	34.7
CP001157.1_763589_764413_-	phrog_34172		5e-09	33.5
CP001157.1_2180941_2181801_-	phrog_34172		1.1e-07	29.0
CP001157.1_4693682_4694668_-	phrog_34187		2.8e-18	62.1
CP001157.1_4206047_4207024_+	phrog_34187		2.5e-17	59.0
CP001157.1_1025934_1026920_+	phrog_34187		6.7e-12	41.9
CP001157.1_4692714_4693685_-	phrog_34187		2.2e-09	32.9
CP001157.1_4207051_4208070_+	phrog_34187		2.6e-09	32.7
CP001157.1_2300989_2303490_-	phrog_34218		1.9e-116	386.3
CP001157.1_403972_404526_-	phrog_3423		2e-37	125.7
CP001157.1_3305459_3305917_-	phrog_3427		4.3e-28	95.3
CP001157.1_4106890_4107180_-	phrog_3445		2.3e-37	123.9
CP001157.1_3679219_3679554_-	phrog_3445		2e-35	117.5
CP001157.1_3489889_3490539_-	phrog_34588		4.8e-07	25.3
CP001157.1_3777557_3777868_-	phrog_3461		1.4e-23	80.2
CP001157.1_4906723_4908798_+	phrog_34613		8e-137	453.2
CP001157.1_1435934_1439383_-	phrog_34613		6e-81	269.2
CP001157.1_3731513_3732262_-	phrog_34724		1.8e-101	335.6
CP001157.1_1804045_1804743_-	phrog_34724		5e-50	167.6
CP001157.1_2722432_2724495_-	phrog_34729		1.2e-63	107.2
CP001157.1_5158418_5160424_+	phrog_34729		9.2e-58	105.2
CP001157.1_2722432_2724495_-	phrog_34729		1.2e-63	103.3
CP001157.1_5158418_5160424_+	phrog_34729		9.2e-58	85.0
CP001157.1_4112596_4113129_-	phrog_34906		2.5e-30	101.5
CP001157.1_4702779_4703846_-	phrog_34906		2.8e-18	62.3
CP001157.1_3987251_3987973_-	phrog_34989		2.5e-14	49.6
CP001157.1_3284657_3285577_-	phrog_35011		1.5e-32	110.1
CP001157.1_3266829_3267869_-	phrog_35024		3e-57	191.7
CP001157.1_3267873_3268487_-	phrog_35024		1.1e-19	65.5
CP001157.1_3921449_3922738_-	phrog_35063		1.5e-253	837.7
CP001157.1_5064264_5065781_-	phrog_35063		4.7e-215	710.6
CP001157.1_4377440_4378756_-	phrog_35063		6.9e-215	710.1
CP001157.1_4644094_4645611_+	phrog_35063		7.8e-215	709.9
CP001157.1_2219415_2220728_+	phrog_35063		3.1e-214	708.7
CP001157.1_3912683_3913687_-	phrog_351		1.2e-72	240.9
CP001157.1_4770914_4772776_+	phrog_351		1.2e-74	239.8
CP001157.1_4871517_4872371_-	phrog_351		1.5e-39	132.2
CP001157.1_2866845_2867558_-	phrog_351		2.3e-30	103.0
CP001157.1_2404196_2405173_+	phrog_3513		1.1e-50	170.4
CP001157.1_1515667_1516068_+	phrog_35155		5.5e-32	108.4
CP001157.1_4556510_4557160_+	phrog_35155		1.4e-28	96.3
CP001157.1_4953517_4954740_-	phrog_35201		3.8e-23	78.3
CP001157.1_4759658_4761220_+	phrog_35217		4.4e-281	929.6
CP001157.1_2305240_2306193_+	phrog_35259		1.2e-66	222.2
CP001157.1_1433064_1433588_+	phrog_35259		2.3e-07	27.3
CP001157.1_5360937_5362304_-	phrog_35435		2e-100	333.2
CP001157.1_2906459_2909380_-	phrog_3551		2.1e-75	106.3
CP001157.1_3354089_3355408_+	phrog_35576		4.4e-43	144.6
CP001157.1_1333919_1334218_+	phrog_35582		1.1e-10	39.0
CP001157.1_3734613_3736328_+	phrog_35619		2.5e-196	650.1
CP001157.1_1999742_2001223_+	phrog_35649		3.8e-129	428.2
CP001157.1_4297587_4298483_+	phrog_35649		7.7e-43	142.7
CP001157.1_2646481_2647173_-	phrog_35816		8.9e-36	119.2
CP001157.1_543315_543830_+	phrog_35874		3.5e-60	200.0
CP001157.1_606807_607118_+	phrog_35964		9e-13	45.9
CP001157.1_3313864_3314844_-	phrog_3598		9.9e-148	488.6
CP001157.1_2463754_2464761_-	phrog_3598		2.4e-83	276.9
CP001157.1_3709254_3710261_-	phrog_3598		1.4e-83	276.9
CP001157.1_5042872_5043879_+	phrog_3598		1.4e-83	276.9
CP001157.1_1648033_1649040_+	phrog_3598		2.4e-83	276.9
CP001157.1_36134_36448_+	phrog_36206		6.3e-21	72.2
CP001157.1_3379276_3380334_-	phrog_36223		2.4e-95	316.1
CP001157.1_4614778_4615545_+	phrog_36238		3.6e-84	278.9
CP001157.1_3896961_3898367_+	phrog_36352		6.6e-101	334.9
CP001157.1_1565309_1566760_+	phrog_36352		1.9e-64	168.5
CP001157.1_1565309_1566760_+	phrog_36352		1.9e-64	44.4
CP001157.1_2271033_2271527_+	phrog_3636		4.2e-31	105.5
CP001157.1_5181375_5182184_+	phrog_36362		7.7e-51	154.7
CP001157.1_1454808_1457018_+	phrog_36445		1.4e-22	77.1
CP001157.1_2117050_2118696_-	phrog_36676		4.9e-121	401.2
CP001157.1_2530681_2532303_-	phrog_36676		8.2e-80	265.9
CP001157.1_1722248_1723903_+	phrog_36676		5.7e-60	200.0
CP001157.1_2222815_2224323_+	phrog_36676		3.7e-60	174.1
CP001157.1_3122954_3124762_-	phrog_36676		1.1e-48	161.2
CP001157.1_1854671_1857328_+	phrog_36689		0	1062.1
CP001157.1_733604_734476_+	phrog_36723		2e-99	329.8
CP001157.1_4766811_4767380_+	phrog_36754		1.4e-77	256.7
CP001157.1_4708265_4710244_+	phrog_3677		2.3e-37	125.2
CP001157.1_1142873_1144678_+	phrog_36784		1.2e-176	585.4
CP001157.1_638037_638501_+	phrog_36879		3.5e-11	40.4
CP001157.1_3964260_3965072_-	phrog_37075		4.5e-49	163.4
CP001157.1_2108379_2108729_+	phrog_37120		1.8e-15	54.3
CP001157.1_4845506_4845877_-	phrog_37337		3.6e-22	74.2
CP001157.1_3660127_3661056_+	phrog_3736		3.5e-71	236.7
CP001157.1_3227039_3227965_+	phrog_3736		6e-71	236.6
CP001157.1_4041703_4042614_-	phrog_3736		9.2e-70	231.9
CP001157.1_383302_384273_+	phrog_3736		1.1e-68	229.1
CP001157.1_3335002_3335895_-	phrog_3736		3.5e-68	227.6
CP001157.1_3377952_3378707_-	phrog_37631		7e-24	81.0
CP001157.1_1096643_1097656_-	phrog_3767		1.9e-126	418.9
CP001157.1_291256_292266_-	phrog_37670		1.5e-66	221.9
CP001157.1_1371265_1372185_-	phrog_37670		1.7e-52	156.1
CP001157.1_1265328_1266689_+	phrog_37857		4e-52	173.9
CP001157.1_4439975_4440247_-	phrog_379		4.3e-34	113.8
CP001157.1_2364692_2364964_+	phrog_379		2e-33	112.4
CP001157.1_2041003_2041305_+	phrog_379		2.1e-31	105.9
CP001157.1_4910485_4910757_-	phrog_379		4.1e-31	104.1
CP001157.1_1564216_1564494_+	phrog_379		1.6e-25	86.7
CP001157.1_1060160_1060669_-	phrog_37918		1.4e-57	191.4
CP001157.1_20470_21495_+	phrog_380		4.9e-10	36.0
CP001157.1_3514546_3514812_+	phrog_38161		3.1e-12	42.8
CP001157.1_447936_448094_+	phrog_38199		6.7e-12	42.5
CP001157.1_3658820_3660010_-	phrog_382		2.2e-33	112.0
CP001157.1_1941679_1942830_+	phrog_382		2.5e-14	48.9
CP001157.1_3817611_3818726_-	phrog_382		5.5e-13	44.7
CP001157.1_2315350_2316072_+	phrog_38247		1.8e-29	99.8
CP001157.1_1738917_1739591_+	phrog_38247		7.9e-27	91.3
CP001157.1_4344561_4345337_-	phrog_38247		6.7e-19	61.2
CP001157.1_4376534_4377391_+	phrog_38247		4.2e-18	59.5
CP001157.1_2754881_2755606_-	phrog_38247		1.6e-17	59.4
CP001157.1_289985_291256_-	phrog_38523		4.3e-55	184.4
CP001157.1_4170878_4171516_+	phrog_38585		5.5e-74	244.8
CP001157.1_5030597_5030809_+	phrog_38620		5.6e-14	48.9
CP001157.1_3138801_3141155_-	phrog_3869		3e-211	618.4
CP001157.1_337991_339673_-	phrog_3869		9.4e-71	236.2
CP001157.1_3138801_3141155_-	phrog_3869		3e-211	80.7
CP001157.1_3777243_3777539_-	phrog_3967		2.5e-27	91.3
CP001157.1_391449_391805_-	phrog_3967		1.8e-19	66.6
CP001157.1_1569794_1570675_+	phrog_3980		4.2e-123	407.8
CP001157.1_2501803_2502642_+	phrog_3980		8.8e-39	130.5
CP001157.1_4746556_4747224_-	phrog_3980		6.7e-33	108.5
CP001157.1_2859832_2860602_-	phrog_3980		2e-16	55.7
CP001157.1_5294919_5296283_-	phrog_3980		3.7e-15	52.4
CP001157.1_133985_134722_+	phrog_4		6.8e-09	32.7
CP001157.1_3927954_3931484_-	phrog_405		0	1061.1
CP001157.1_1534842_1535705_+	phrog_405		9.7e-09	30.7
CP001157.1_223561_223752_+	phrog_4133		1.2e-11	41.8
CP001157.1_3795970_3796887_-	phrog_4226		5.1e-92	303.7
CP001157.1_1260915_1261832_+	phrog_424		1.2e-26	91.0
CP001157.1_2309746_2310480_-	phrog_424		3.9e-22	76.2
CP001157.1_4106572_4106880_-	phrog_4268		1.5e-37	124.3
CP001157.1_3678902_3679195_-	phrog_4268		1.2e-22	76.6
CP001157.1_21561_22661_+	phrog_4299		5.9e-55	183.6
CP001157.1_3796884_3797237_-	phrog_43		6.2e-44	145.4
CP001157.1_5151929_5152381_+	phrog_43		1.2e-07	27.8
CP001157.1_3905305_3905763_-	phrog_432		4.8e-37	123.7
CP001157.1_3904763_3905221_-	phrog_432		7.4e-37	123.1
CP001157.1_3504346_3504789_-	phrog_432		8.8e-37	122.8
CP001157.1_2632026_2632622_+	phrog_432		4.7e-16	56.1
CP001157.1_2007077_2007703_-	phrog_432		9.9e-16	55.1
CP001157.1_4608407_4609747_+	phrog_4339		8.2e-120	397.2
CP001157.1_2360753_2362033_+	phrog_4339		2.9e-119	197.9
CP001157.1_2360753_2362033_+	phrog_4339		2.9e-119	196.9
CP001157.1_159869_161191_+	phrog_4339		4e-96	170.8
CP001157.1_3011874_3013064_+	phrog_435		1.7e-30	100.1
CP001157.1_708601_710028_+	phrog_435		2.7e-26	86.2
CP001157.1_752033_752863_-	phrog_4395		7e-56	186.8
CP001157.1_3296406_3296675_-	phrog_4399		1.9e-18	64.0
CP001157.1_625112_625615_+	phrog_44		1.3e-51	172.1
CP001157.1_3349529_3350455_+	phrog_440		2.4e-39	131.8
CP001157.1_2808792_2809760_-	phrog_440		1.1e-34	116.6
CP001157.1_2212057_2213025_+	phrog_440		1.2e-34	116.4
CP001157.1_5259070_5261181_-	phrog_4412		2.7e-43	96.0
CP001157.1_4698829_4700187_-	phrog_448		2.7e-18	58.3
CP001157.1_3309978_3310172_-	phrog_46		7.7e-24	80.7
CP001157.1_2280729_2281394_-	phrog_4675		8.4e-15	52.5
CP001157.1_3296117_3296422_-	phrog_4692		7e-18	62.7
CP001157.1_1685351_1685677_+	phrog_4692		2.9e-14	50.7
CP001157.1_1685720_1685974_+	phrog_4692		3.9e-13	47.3
CP001157.1_2557326_2557856_+	phrog_4716		8.9e-37	123.5
CP001157.1_904898_905251_+	phrog_4716		4.8e-28	95.2
CP001157.1_3409892_3410245_+	phrog_4716		2.8e-28	95.2
CP001157.1_1032434_1032787_+	phrog_4716		4.8e-28	95.2
CP001157.1_5052965_5053318_-	phrog_4716		9.2e-23	77.4
CP001157.1_4850011_4851198_+	phrog_4747		4e-26	46.3
CP001157.1_4850011_4851198_+	phrog_4747		4e-26	40.2
CP001157.1_1345917_1346660_-	phrog_4752		2.6e-70	234.0
CP001157.1_4610336_4611097_+	phrog_4752		2.7e-14	49.7
CP001157.1_582726_583529_+	phrog_4752		7.9e-14	48.9
CP001157.1_1546042_1546740_-	phrog_4752		1.4e-12	44.9
CP001157.1_533836_534846_-	phrog_4752		6.3e-11	39.4
CP001157.1_1426887_1427123_+	phrog_4767		1.5e-13	48.5
CP001157.1_3762098_3764674_-	phrog_4773		1.6e-13	46.3
CP001157.1_264847_266955_-	phrog_4773		8.6e-09	31.1
CP001157.1_87117_87905_+	phrog_4782		2.6e-44	149.1
CP001157.1_3795177_3795977_-	phrog_48		2.7e-64	198.7
CP001157.1_2284371_2285090_-	phrog_4840		5.1e-35	118.0
CP001157.1_2285173_2289648_-	phrog_4840		1.9e-09	33.7
CP001157.1_3713021_3713257_-	phrog_4869		2.9e-19	66.0
CP001157.1_3402589_3406605_+	phrog_487		9.2e-11	36.5
CP001157.1_1147811_1150375_+	phrog_4871		2.7e-299	992.0
CP001157.1_2912696_2914966_-	phrog_4871		6.9e-286	947.8
CP001157.1_5155147_5157675_+	phrog_4871		3.4e-212	703.2
CP001157.1_2724500_2727160_-	phrog_4871		2.2e-206	684.6
CP001157.1_3173350_3173730_+	phrog_4895		3.9e-18	62.8
CP001157.1_3541105_3543357_+	phrog_4901		1.1e-18	43.0
CP001157.1_699181_700410_+	phrog_4901		1.1e-07	28.0
CP001157.1_1248963_1249487_-	phrog_4901		3.8e-08	25.6
CP001157.1_2079293_2079820_+	phrog_491		6.2e-57	189.4
CP001157.1_195918_197360_-	phrog_4941		8.3e-145	480.3
CP001157.1_2798756_2800225_-	phrog_4941		4.8e-128	424.9
CP001157.1_1747441_1748907_+	phrog_4941		9.2e-127	420.6
CP001157.1_1644393_1645856_+	phrog_4941		2.1e-126	419.5
CP001157.1_1605579_1606904_+	phrog_4949		4.4e-81	270.1
CP001157.1_403291_403599_-	phrog_4973		2.8e-09	34.1
CP001157.1_101_1537_+	phrog_50		5.5e-19	65.3
CP001157.1_1266860_1267984_+	phrog_50		2.1e-09	30.4
CP001157.1_2307362_2308438_-	phrog_5045		1.1e-134	445.7
CP001157.1_3394870_3395934_-	phrog_5045		9.7e-123	405.6
CP001157.1_2465152_2466000_+	phrog_5045		2.6e-10	29.1
CP001157.1_569243_570388_+	phrog_506		2.1e-151	501.9
CP001157.1_4264408_4265586_-	phrog_506		3.5e-122	404.9
CP001157.1_76032_77210_-	phrog_506		7.8e-122	404.5
CP001157.1_1667263_1668441_-	phrog_506		3.2e-120	399.2
CP001157.1_1548376_1549563_+	phrog_506		1e-119	397.5
CP001157.1_3785046_3786254_-	phrog_52		1.3e-138	428.5
CP001157.1_3309144_3309968_-	phrog_52		1.6e-85	284.2
CP001157.1_3785046_3786254_-	phrog_52		1.3e-138	32.9
CP001157.1_3302914_3303885_+	phrog_524		7.3e-44	147.4
CP001157.1_4143099_4143581_-	phrog_5295		3.9e-48	119.1
CP001157.1_1516143_1516619_+	phrog_5295		3.7e-47	118.0
CP001157.1_4143099_4143581_-	phrog_5295		3.9e-48	40.5
CP001157.1_1516143_1516619_+	phrog_5295		3.7e-47	38.2
CP001157.1_1467351_1468328_+	phrog_53		2.2e-42	142.9
CP001157.1_2832233_2833261_-	phrog_53		2.8e-35	119.5
CP001157.1_800768_801982_+	phrog_5304		4.4e-129	427.6
CP001157.1_122635_123591_-	phrog_5304		2.1e-28	94.4
CP001157.1_3057994_3058452_-	phrog_531		6.9e-58	192.7
CP001157.1_3934584_3935651_-	phrog_5353		1.5e-22	68.7
