ID	FragGeneScan_GIC31	FragGeneScan_DJ	FragGeneScan_RW1	FragGeneScan_Rleg	FragGeneScan_RW2
COG1487	0.0	1.0	0.0	1.0	0.0
COG1488	1.0	1.0	0.0	1.0	1.0
COG1489	1.0	1.0	0.0	0.0	1.0
COG1490	1.0	1.0	0.0	0.0	1.0
COG1492	0.0	1.0	0.0	1.0	0.0
COG1493	1.0	0.0	0.0	1.0	1.0
COG1494	1.0	0.0	0.0	0.0	1.0
COG1495	1.0	1.0	0.0	1.0	1.0
COG1496	1.0	1.0	0.0	1.0	1.0
COG1499	0.0	1.0	0.0	0.0	0.0
COG1501	1.0	0.0	0.0	0.0	1.0
COG1502	1.0	1.0	0.0	1.0	1.0
COG1503	0.0	0.0	0.0	0.0	1.0
COG1505	0.0	0.0	0.0	1.0	0.0
COG1506	1.0	1.0	0.0	1.0	1.0
COG1507	0.0	0.0	1.0	0.0	0.0
COG1508	1.0	1.0	0.0	1.0	1.0
COG1509	0.0	0.0	0.0	1.0	0.0
COG1510	0.0	0.0	0.0	1.0	0.0
COG1511	1.0	0.0	1.0	0.0	1.0
COG1512	0.0	1.0	0.0	1.0	0.0
COG1514	1.0	1.0	0.0	1.0	1.0
COG1515	0.0	1.0	0.0	0.0	0.0
COG1516	1.0	1.0	0.0	0.0	1.0
COG1518	0.0	1.0	0.0	0.0	0.0
COG1519	0.0	1.0	0.0	1.0	0.0
COG1521	1.0	1.0	0.0	0.0	1.0
COG1522	1.0	1.0	0.0	1.0	1.0
COG1523	1.0	1.0	0.0	1.0	1.0
COG1524	0.0	1.0	0.0	0.0	0.0
COG1525	1.0	1.0	0.0	1.0	1.0
COG1526	0.0	1.0	0.0	1.0	0.0
COG1529	0.0	1.0	0.0	1.0	0.0
COG1530	1.0	1.0	0.0	1.0	1.0
COG1533	0.0	0.0	0.0	1.0	0.0
COG1534	1.0	1.0	0.0	0.0	1.0
COG1535	0.0	1.0	0.0	0.0	0.0
COG1536	1.0	1.0	0.0	1.0	1.0
COG1538	0.0	1.0	0.0	1.0	0.0
COG1539	1.0	1.0	0.0	1.0	1.0
COG1540	0.0	1.0	0.0	1.0	0.0
COG1541	0.0	0.0	0.0	1.0	0.0
COG1543	1.0	0.0	0.0	0.0	1.0
COG1544	1.0	1.0	0.0	1.0	1.0
COG1546	0.0	1.0	0.0	1.0	0.0
COG1547	1.0	0.0	0.0	0.0	1.0
COG1551	1.0	1.0	0.0	0.0	1.0
COG1553	0.0	1.0	0.0	1.0	0.0
COG1554	1.0	0.0	0.0	0.0	1.0
COG1555	1.0	1.0	0.0	0.0	1.0
COG1556	1.0	1.0	0.0	0.0	1.0
COG1558	1.0	1.0	0.0	1.0	1.0
COG1559	1.0	1.0	0.0	1.0	1.0
COG1560	0.0	1.0	0.0	1.0	0.0
COG1561	0.0	1.0	0.0	1.0	0.0
COG1562	1.0	1.0	0.0	1.0	1.0
COG1564	1.0	0.0	0.0	1.0	1.0
COG1565	0.0	0.0	0.0	1.0	0.0
COG1566	0.0	1.0	0.0	1.0	0.0
COG1569	0.0	1.0	0.0	0.0	0.0
COG1570	1.0	1.0	0.0	1.0	1.0
COG1573	0.0	0.0	0.0	1.0	0.0
COG1574	1.0	1.0	0.0	1.0	1.0
COG1575	1.0	0.0	0.0	0.0	1.0
COG1576	1.0	1.0	0.0	1.0	1.0
COG1580	1.0	1.0	0.0	1.0	1.0
COG1582	1.0	0.0	0.0	0.0	1.0
COG1585	1.0	1.0	0.0	1.0	1.0
COG1586	1.0	1.0	0.0	0.0	1.0
COG1587	1.0	1.0	0.0	1.0	1.0
COG1589	1.0	1.0	0.0	1.0	1.0
COG1593	0.0	1.0	0.0	1.0	0.0
COG1596	0.0	1.0	0.0	1.0	0.0
COG1597	1.0	1.0	0.0	1.0	1.0
COG1600	1.0	1.0	0.0	1.0	1.0
COG1605	0.0	0.0	0.0	1.0	0.0
COG1607	0.0	1.0	0.0	1.0	0.0
COG1609	1.0	1.0	0.0	1.0	1.0
COG1610	1.0	0.0	0.0	1.0	1.0
COG1611	0.0	1.0	0.0	1.0	0.0
COG1612	1.0	1.0	0.0	1.0	1.0
COG1613	0.0	1.0	0.0	1.0	0.0
COG1619	1.0	0.0	0.0	0.0	1.0
COG1620	1.0	1.0	0.0	0.0	1.0
COG1621	1.0	1.0	0.0	1.0	1.0
COG1622	1.0	1.0	0.0	1.0	1.0
COG1624	1.0	0.0	0.0	0.0	1.0
COG1626	0.0	0.0	0.0	1.0	0.0
COG1638	0.0	1.0	0.0	1.0	0.0
COG1639	0.0	1.0	0.0	0.0	0.0
COG1640	0.0	1.0	0.0	1.0	0.0
COG1643	0.0	1.0	0.0	1.0	0.0
COG1646	1.0	0.0	0.0	0.0	1.0
COG1647	1.0	0.0	0.0	0.0	1.0
COG1648	0.0	1.0	0.0	1.0	0.0
COG1649	0.0	0.0	0.0	1.0	1.0
COG1652	0.0	1.0	0.0	1.0	0.0
COG1653	1.0	1.0	0.0	1.0	1.0
COG1654	0.0	1.0	0.0	0.0	0.0
COG1655	1.0	0.0	0.0	0.0	1.0
COG1656	0.0	1.0	0.0	0.0	0.0
COG1657	0.0	1.0	0.0	1.0	0.0
COG1658	1.0	0.0	0.0	0.0	1.0
COG1660	1.0	1.0	0.0	0.0	1.0
COG1663	0.0	1.0	0.0	1.0	0.0
COG1666	1.0	1.0	0.0	0.0	1.0
COG1668	1.0	1.0	0.0	1.0	1.0
COG1669	0.0	1.0	0.0	0.0	0.0
COG1670	1.0	1.0	1.0	1.0	1.0
COG1671	0.0	1.0	0.0	1.0	0.0
COG1673	0.0	0.0	0.0	1.0	0.0
COG1674	1.0	1.0	0.0	1.0	1.0
COG1677	1.0	1.0	0.0	1.0	1.0
COG1678	0.0	1.0	0.0	1.0	0.0
COG1680	1.0	1.0	0.0	1.0	1.0
COG1682	1.0	1.0	1.0	0.0	1.0
COG1683	0.0	1.0	0.0	1.0	0.0
COG1684	1.0	1.0	0.0	1.0	1.0
COG1686	1.0	1.0	0.0	1.0	1.0
COG1688	0.0	1.0	0.0	0.0	0.0
COG1690	1.0	1.0	0.0	0.0	1.0
COG1692	1.0	0.0	0.0	1.0	1.0
COG1694	1.0	1.0	0.0	1.0	1.0
COG1695	1.0	0.0	0.0	1.0	1.0
COG1696	1.0	1.0	0.0	0.0	1.0
COG1699	1.0	0.0	0.0	0.0	1.0
COG1700	0.0	1.0	0.0	0.0	0.0
COG1702	1.0	1.0	0.0	1.0	1.0
COG1704	1.0	1.0	1.0	1.0	1.0
COG1705	0.0	0.0	0.0	0.0	1.0
COG1706	0.0	1.0	0.0	1.0	0.0
COG1708	1.0	0.0	0.0	1.0	1.0
COG1712	1.0	1.0	0.0	1.0	1.0
COG1713	1.0	0.0	0.0	0.0	1.0
COG1714	1.0	1.0	0.0	1.0	1.0
COG1715	0.0	0.0	0.0	1.0	0.0
COG1716	0.0	0.0	0.0	1.0	0.0
COG1719	0.0	1.0	0.0	0.0	0.0
COG1720	0.0	1.0	0.0	0.0	0.0
COG1721	1.0	1.0	0.0	1.0	1.0
COG1722	1.0	1.0	0.0	1.0	1.0
COG1725	1.0	0.0	0.0	0.0	1.0
COG1726	0.0	1.0	0.0	0.0	0.0
COG1728	1.0	0.0	0.0	0.0	1.0
COG1732	1.0	0.0	0.0	1.0	1.0
COG1733	1.0	0.0	0.0	1.0	1.0
COG1734	1.0	1.0	0.0	1.0	1.0
COG1735	0.0	0.0	0.0	1.0	0.0
COG1737	1.0	1.0	0.0	1.0	1.0
COG1738	1.0	0.0	0.0	1.0	1.0
COG1739	1.0	0.0	0.0	0.0	1.0
COG1740	0.0	1.0	0.0	0.0	0.0
COG1741	1.0	1.0	0.0	1.0	1.0
COG1742	0.0	1.0	0.0	1.0	0.0
COG1744	1.0	0.0	1.0	1.0	1.0
COG1746	0.0	0.0	0.0	1.0	0.0
COG1748	1.0	1.0	0.0	1.0	0.0
COG1749	0.0	1.0	0.0	1.0	0.0
COG1752	0.0	1.0	0.0	1.0	0.0
COG1754	0.0	0.0	1.0	1.0	0.0
COG1755	0.0	0.0	0.0	1.0	0.0
COG1757	1.0	0.0	0.0	0.0	1.0
COG1758	1.0	1.0	0.0	1.0	1.0
COG1760	1.0	1.0	0.0	1.0	1.0
COG1762	1.0	1.0	1.0	1.0	1.0
COG1763	0.0	0.0	0.0	1.0	1.0
COG1764	1.0	1.0	0.0	1.0	1.0
COG1765	1.0	1.0	0.0	1.0	1.0
COG1766	1.0	1.0	0.0	1.0	1.0
COG1767	0.0	1.0	0.0	0.0	0.0
COG1770	0.0	1.0	0.0	1.0	0.0
COG1773	0.0	1.0	0.0	0.0	0.0
COG1774	1.0	0.0	0.0	0.0	1.0
COG1775	0.0	0.0	0.0	1.0	0.0
COG1776	1.0	0.0	0.0	0.0	1.0
COG1778	0.0	1.0	0.0	0.0	0.0
COG1780	0.0	0.0	0.0	1.0	0.0
COG1785	1.0	1.0	0.0	1.0	1.0
COG1787	1.0	1.0	0.0	0.0	1.0
COG1788	0.0	1.0	0.0	1.0	0.0
COG1791	1.0	1.0	0.0	0.0	1.0
COG1792	1.0	1.0	0.0	0.0	1.0
COG1793	0.0	0.0	0.0	1.0	0.0
COG1794	0.0	0.0	0.0	1.0	0.0
COG1796	1.0	0.0	0.0	0.0	1.0
COG1797	0.0	1.0	0.0	1.0	0.0
COG1799	1.0	0.0	0.0	0.0	1.0
COG1801	1.0	1.0	0.0	1.0	1.0
COG1802	0.0	1.0	1.0	1.0	0.0
COG1803	1.0	0.0	0.0	1.0	1.0
COG1804	0.0	1.0	0.0	1.0	0.0
COG1805	0.0	1.0	0.0	0.0	0.0
COG1806	1.0	1.0	0.0	1.0	1.0
COG1807	0.0	0.0	0.0	1.0	0.0
COG1811	1.0	0.0	0.0	0.0	1.0
COG1813	1.0	1.0	0.0	1.0	1.0
COG1814	0.0	0.0	0.0	1.0	0.0
COG1815	1.0	1.0	0.0	1.0	1.0
COG1816	0.0	1.0	1.0	1.0	0.0
COG1817	0.0	0.0	0.0	0.0	1.0
COG1819	1.0	0.0	0.0	0.0	0.0
COG1820	1.0	0.0	0.0	1.0	1.0
COG1825	1.0	1.0	1.0	1.0	1.0
COG1826	1.0	1.0	0.0	1.0	1.0
COG1827	1.0	0.0	0.0	0.0	1.0
COG1828	1.0	0.0	0.0	1.0	1.0
COG1830	0.0	0.0	0.0	1.0	0.0
COG1832	1.0	0.0	0.0	1.0	1.0
COG1835	0.0	1.0	1.0	1.0	1.0
COG1836	1.0	0.0	0.0	0.0	1.0
COG1838	0.0	1.0	0.0	1.0	0.0
COG1840	1.0	1.0	0.0	1.0	1.0
COG1841	1.0	1.0	0.0	1.0	1.0
COG1842	1.0	0.0	0.0	1.0	1.0
COG1843	1.0	1.0	0.0	1.0	1.0
COG1845	1.0	1.0	0.0	1.0	1.0
COG1846	1.0	1.0	1.0	1.0	1.0
COG1848	0.0	0.0	0.0	1.0	0.0
COG1850	1.0	0.0	0.0	1.0	1.0
COG1853	1.0	1.0	0.0	1.0	1.0
COG1854	1.0	0.0	0.0	0.0	1.0
COG1858	0.0	1.0	0.0	1.0	0.0
COG1859	0.0	0.0	0.0	1.0	0.0
COG1862	1.0	1.0	0.0	1.0	1.0
COG1863	1.0	1.0	0.0	1.0	1.0
COG1866	1.0	1.0	0.0	1.0	1.0
COG1868	1.0	1.0	0.0	1.0	1.0
COG1869	1.0	0.0	0.0	0.0	1.0
COG1871	1.0	0.0	0.0	1.0	1.0
COG1872	0.0	1.0	0.0	1.0	0.0
COG1873	0.0	0.0	0.0	1.0	0.0
COG1874	0.0	1.0	0.0	1.0	1.0
COG1875	1.0	1.0	0.0	0.0	1.0
COG1876	1.0	0.0	0.0	0.0	1.0
COG1877	0.0	1.0	0.0	1.0	0.0
COG1878	1.0	0.0	0.0	1.0	1.0
COG1879	1.0	1.0	0.0	1.0	1.0
COG1881	0.0	0.0	0.0	1.0	0.0
COG1882	1.0	0.0	0.0	0.0	1.0
COG1884	0.0	0.0	0.0	1.0	0.0
COG1886	0.0	1.0	0.0	1.0	0.0
COG1887	0.0	1.0	0.0	0.0	0.0
COG1893	1.0	1.0	0.0	1.0	1.0
COG1894	0.0	1.0	0.0	1.0	0.0
COG1896	1.0	0.0	0.0	1.0	1.0
COG1897	0.0	0.0	0.0	1.0	0.0
COG1898	0.0	1.0	0.0	1.0	1.0
COG1902	1.0	1.0	0.0	1.0	1.0
COG1904	0.0	0.0	0.0	1.0	0.0
COG1905	0.0	1.0	0.0	1.0	0.0
COG1914	0.0	0.0	0.0	1.0	0.0
COG1917	0.0	1.0	0.0	1.0	0.0
COG1918	0.0	1.0	0.0	0.0	0.0
COG1921	0.0	0.0	0.0	1.0	0.0
COG1922	0.0	0.0	0.0	1.0	0.0
COG1923	1.0	1.0	0.0	1.0	1.0
COG1924	0.0	0.0	0.0	1.0	0.0
COG1925	1.0	1.0	0.0	1.0	1.0
COG1926	0.0	1.0	0.0	1.0	0.0
COG1929	1.0	1.0	0.0	0.0	1.0
COG1932	1.0	1.0	0.0	1.0	1.0
COG1934	0.0	1.0	0.0	1.0	0.0
COG1936	0.0	0.0	0.0	1.0	1.0
COG1937	1.0	0.0	0.0	1.0	1.0
COG1939	1.0	0.0	0.0	0.0	1.0
COG1940	1.0	1.0	1.0	1.0	1.0
COG1941	0.0	1.0	0.0	0.0	0.0
COG1942	1.0	1.0	0.0	1.0	1.0
COG1943	1.0	1.0	0.0	0.0	0.0
COG1944	0.0	1.0	0.0	1.0	0.0
COG1946	0.0	1.0	0.0	1.0	0.0
COG1947	1.0	1.0	0.0	1.0	1.0
COG1949	0.0	1.0	0.0	0.0	0.0
COG1951	0.0	1.0	0.0	0.0	0.0
COG1952	0.0	1.0	0.0	1.0	0.0
COG1953	0.0	0.0	0.0	1.0	0.0
COG1954	1.0	0.0	0.0	0.0	1.0
COG1956	1.0	0.0	0.0	0.0	1.0
COG1957	0.0	0.0	0.0	1.0	0.0
COG1959	1.0	1.0	1.0	1.0	1.0
COG1961	1.0	1.0	0.0	1.0	1.0
COG1963	1.0	0.0	0.0	0.0	1.0
COG1965	0.0	1.0	0.0	0.0	0.0
COG1966	1.0	1.0	0.0	0.0	1.0
COG1968	1.0	1.0	0.0	1.0	1.0
COG1969	0.0	1.0	0.0	0.0	0.0
COG1970	1.0	1.0	0.0	1.0	1.0
COG1972	1.0	1.0	0.0	0.0	1.0
COG1974	1.0	1.0	0.0	0.0	1.0
COG1975	0.0	1.0	0.0	1.0	0.0
COG1977	0.0	1.0	0.0	1.0	1.0
COG1979	1.0	0.0	0.0	0.0	1.0
COG1981	0.0	1.0	0.0	1.0	0.0
COG1982	1.0	1.0	0.0	1.0	1.0
COG1983	1.0	0.0	0.0	0.0	1.0
COG1984	0.0	1.0	0.0	1.0	0.0
COG1985	1.0	1.0	1.0	1.0	1.0
COG1987	1.0	1.0	0.0	1.0	1.0
COG1988	1.0	1.0	0.0	1.0	1.0
COG1989	1.0	1.0	0.0	0.0	1.0
COG1994	0.0	1.0	0.0	0.0	0.0
COG1995	0.0	1.0	0.0	1.0	0.0
COG1998	0.0	1.0	0.0	0.0	0.0
COG1999	1.0	1.0	0.0	1.0	1.0
COG2001	0.0	1.0	0.0	1.0	0.0
COG2002	0.0	0.0	0.0	1.0	1.0
COG2003	1.0	1.0	0.0	1.0	1.0
COG2005	1.0	1.0	0.0	1.0	1.0
COG2008	1.0	0.0	0.0	1.0	1.0
COG2009	1.0	1.0	1.0	1.0	1.0
COG2010	1.0	1.0	0.0	1.0	1.0
COG2011	1.0	1.0	0.0	1.0	1.0
COG2013	0.0	1.0	0.0	0.0	0.0
COG2014	0.0	1.0	0.0	0.0	0.0
COG2017	1.0	1.0	0.0	1.0	1.0
COG2020	1.0	1.0	0.0	1.0	1.0
COG2021	0.0	1.0	0.0	1.0	0.0
COG2022	0.0	0.0	0.0	1.0	0.0
COG2025	1.0	1.0	0.0	1.0	1.0
COG2026	0.0	1.0	0.0	0.0	0.0
COG2027	0.0	1.0	0.0	0.0	0.0
COG2030	0.0	1.0	0.0	1.0	0.0
COG2031	0.0	1.0	0.0	0.0	0.0
COG2032	0.0	1.0	0.0	1.0	0.0
COG2035	1.0	1.0	0.0	0.0	1.0
COG2038	0.0	1.0	0.0	1.0	0.0
COG2040	0.0	0.0	0.0	1.0	0.0
COG2041	0.0	1.0	0.0	1.0	0.0
COG2048	1.0	1.0	0.0	1.0	1.0
COG2049	0.0	1.0	0.0	1.0	0.0
COG2050	1.0	1.0	0.0	1.0	1.0
COG2055	0.0	1.0	0.0	1.0	0.0
COG2056	1.0	0.0	0.0	0.0	1.0
COG2057	0.0	1.0	0.0	1.0	0.0
COG2059	1.0	1.0	0.0	1.0	1.0
COG2060	0.0	0.0	0.0	1.0	0.0
COG2062	0.0	1.0	0.0	1.0	0.0
COG2063	0.0	1.0	0.0	1.0	0.0
COG2064	0.0	0.0	1.0	1.0	0.0
COG2065	1.0	1.0	0.0	0.0	1.0
COG2066	1.0	0.0	0.0	1.0	1.0
COG2067	0.0	1.0	0.0	1.0	0.0
COG2068	0.0	1.0	0.0	1.0	0.0
COG2070	0.0	1.0	1.0	1.0	0.0
COG2071	0.0	1.0	0.0	1.0	0.0
COG2072	0.0	0.0	0.0	1.0	0.0
COG2073	0.0	0.0	0.0	1.0	0.0
COG2076	1.0	1.0	0.0	1.0	1.0
COG2077	1.0	1.0	1.0	1.0	1.0
COG2079	0.0	1.0	0.0	1.0	0.0
COG2080	0.0	1.0	0.0	0.0	0.0
COG2081	1.0	1.0	0.0	1.0	1.0
COG2082	0.0	0.0	0.0	1.0	0.0
COG2084	1.0	1.0	1.0	1.0	1.0
COG2085	1.0	1.0	0.0	1.0	1.0
COG2086	1.0	1.0	0.0	1.0	1.0
COG2087	0.0	1.0	0.0	1.0	0.0
COG2088	1.0	0.0	0.0	0.0	1.0
COG2091	0.0	1.0	0.0	0.0	0.0
COG2094	1.0	0.0	0.0	1.0	1.0
COG2095	0.0	0.0	0.0	1.0	0.0
COG2096	1.0	1.0	0.0	1.0	1.0
COG2099	0.0	0.0	0.0	1.0	0.0
COG2103	1.0	0.0	0.0	0.0	1.0
COG2104	0.0	1.0	0.0	1.0	0.0
COG2109	0.0	1.0	0.0	1.0	0.0
COG2110	0.0	1.0	0.0	0.0	0.0
COG2111	1.0	1.0	0.0	1.0	1.0
COG2112	1.0	0.0	0.0	0.0	1.0
COG2113	0.0	0.0	0.0	1.0	0.0
COG2114	0.0	1.0	0.0	1.0	0.0
COG2115	0.0	0.0	0.0	1.0	0.0
COG2116	1.0	1.0	0.0	0.0	1.0
COG2119	0.0	1.0	0.0	0.0	0.0
COG2120	1.0	1.0	1.0	0.0	1.0
COG2124	1.0	1.0	0.0	1.0	1.0
COG2126	0.0	1.0	0.0	0.0	0.0
COG2127	0.0	1.0	0.0	1.0	0.0
COG2129	0.0	1.0	0.0	1.0	0.0
COG2130	0.0	0.0	0.0	1.0	0.0
COG2131	1.0	0.0	0.0	0.0	1.0
COG2132	1.0	1.0	0.0	1.0	1.0
COG2133	1.0	1.0	0.0	1.0	1.0
COG2135	0.0	1.0	0.0	1.0	0.0
COG2137	1.0	1.0	0.0	1.0	1.0
COG2141	1.0	1.0	1.0	1.0	1.0
COG2142	0.0	1.0	1.0	1.0	0.0
COG2143	1.0	0.0	0.0	0.0	0.0
COG2144	0.0	0.0	0.0	1.0	0.0
COG2145	1.0	0.0	0.0	1.0	1.0
COG2146	0.0	1.0	0.0	1.0	0.0
COG2148	1.0	1.0	0.0	1.0	1.0
COG2149	0.0	1.0	0.0	0.0	1.0
COG2151	0.0	0.0	0.0	1.0	0.0
COG2152	0.0	0.0	0.0	1.0	0.0
COG2153	1.0	1.0	0.0	1.0	1.0
COG2154	1.0	1.0	0.0	1.0	1.0
COG2156	0.0	0.0	0.0	1.0	0.0
COG2159	0.0	1.0	0.0	1.0	0.0
COG2160	0.0	0.0	0.0	0.0	1.0
COG2161	0.0	1.0	0.0	1.0	0.0
COG2165	1.0	1.0	0.0	0.0	1.0
COG2166	0.0	0.0	0.0	1.0	0.0
COG2169	1.0	1.0	0.0	1.0	1.0
COG2170	0.0	1.0	0.0	0.0	0.0
COG2171	1.0	1.0	0.0	1.0	1.0
COG2172	1.0	0.0	0.0	0.0	1.0
COG2173	0.0	1.0	0.0	0.0	0.0
COG2175	0.0	1.0	0.0	1.0	0.0
COG2176	1.0	1.0	0.0	0.0	1.0
COG2177	1.0	1.0	0.0	1.0	1.0
COG2179	1.0	0.0	0.0	0.0	1.0
COG2181	1.0	0.0	0.0	0.0	1.0
COG2182	1.0	0.0	0.0	1.0	1.0
COG2183	1.0	1.0	0.0	1.0	1.0
COG2184	1.0	0.0	0.0	0.0	0.0
COG2186	1.0	1.0	0.0	1.0	1.0
COG2187	0.0	1.0	0.0	0.0	0.0
COG2188	1.0	0.0	0.0	1.0	1.0
COG2189	0.0	1.0	0.0	0.0	0.0
COG2190	1.0	0.0	0.0	0.0	1.0
COG2192	0.0	1.0	0.0	0.0	0.0
COG2193	0.0	1.0	0.0	1.0	0.0
COG2194	0.0	1.0	0.0	0.0	0.0
COG2195	1.0	0.0	0.0	1.0	1.0
COG2198	1.0	1.0	0.0	1.0	1.0
COG2200	1.0	1.0	0.0	1.0	1.0
COG2201	0.0	1.0	0.0	1.0	0.0
COG2206	1.0	0.0	0.0	1.0	1.0
COG2208	1.0	1.0	0.0	1.0	1.0
COG2209	0.0	1.0	0.0	0.0	0.0
COG2210	1.0	0.0	0.0	0.0	1.0
COG2211	1.0	1.0	0.0	1.0	1.0
COG2212	1.0	1.0	0.0	1.0	1.0
COG2213	1.0	0.0	0.0	0.0	1.0
COG2215	0.0	0.0	0.0	1.0	0.0
COG2216	1.0	1.0	1.0	1.0	1.0
COG2220	1.0	1.0	0.0	1.0	1.0
COG2222	0.0	0.0	0.0	1.0	1.0
COG2223	0.0	1.0	0.0	1.0	1.0
COG2224	1.0	1.0	0.0	1.0	1.0
COG2225	1.0	1.0	0.0	1.0	1.0
COG2230	1.0	1.0	0.0	1.0	1.0
COG2233	1.0	1.0	0.0	0.0	1.0
COG2234	1.0	0.0	0.0	0.0	1.0
COG2235	1.0	0.0	0.0	1.0	1.0
COG2236	0.0	0.0	0.0	1.0	0.0
COG2239	1.0	1.0	0.0	1.0	1.0
COG2240	0.0	0.0	0.0	1.0	0.0
COG2241	0.0	0.0	0.0	1.0	0.0
COG2242	0.0	1.0	0.0	0.0	0.0
COG2243	0.0	0.0	0.0	1.0	0.0
COG2244	1.0	1.0	1.0	1.0	1.0
COG2246	0.0	1.0	0.0	1.0	0.0
COG2247	0.0	0.0	1.0	0.0	0.0
COG2249	0.0	1.0	0.0	1.0	0.0
COG2252	1.0	1.0	0.0	0.0	1.0
COG2253	0.0	1.0	0.0	1.0	0.0
COG2255	1.0	1.0	0.0	1.0	1.0
COG2256	1.0	1.0	0.0	1.0	1.0
COG2257	1.0	1.0	0.0	0.0	1.0
COG2258	0.0	0.0	0.0	1.0	0.0
COG2259	1.0	1.0	0.0	1.0	1.0
COG2261	1.0	0.0	0.0	1.0	1.0
COG2262	1.0	1.0	0.0	1.0	1.0
COG2263	0.0	0.0	0.0	1.0	0.0
COG2264	1.0	1.0	0.0	1.0	1.0
COG2265	1.0	1.0	1.0	1.0	1.0
COG2266	0.0	1.0	0.0	0.0	0.0
COG2267	1.0	1.0	1.0	1.0	1.0
COG2268	1.0	0.0	0.0	1.0	1.0
COG2269	0.0	0.0	0.0	1.0	0.0
COG2270	1.0	1.0	0.0	1.0	1.0
COG2271	1.0	1.0	1.0	1.0	1.0
COG2272	0.0	0.0	0.0	1.0	0.0
COG2273	1.0	0.0	0.0	1.0	1.0
COG2274	0.0	0.0	0.0	1.0	0.0
COG2301	1.0	1.0	0.0	1.0	1.0
COG2302	1.0	0.0	0.0	0.0	1.0
COG2303	0.0	1.0	0.0	1.0	0.0
COG2304	0.0	0.0	0.0	1.0	0.0
COG2306	1.0	0.0	0.0	0.0	1.0
COG2307	0.0	1.0	0.0	1.0	0.0
COG2308	0.0	1.0	0.0	1.0	0.0
COG2309	1.0	0.0	0.0	1.0	1.0
COG2311	1.0	0.0	0.0	0.0	1.0
COG2312	0.0	1.0	0.0	0.0	0.0
COG2313	0.0	0.0	0.0	1.0	0.0
COG2314	1.0	1.0	0.0	0.0	1.0
COG2317	1.0	0.0	0.0	0.0	1.0
COG2318	1.0	0.0	1.0	1.0	1.0
COG2320	1.0	0.0	0.0	1.0	1.0
COG2321	1.0	1.0	0.0	1.0	1.0
COG2322	1.0	0.0	0.0	0.0	1.0
COG2323	1.0	1.0	0.0	1.0	0.0
COG2324	1.0	0.0	0.0	0.0	1.0
COG2326	1.0	1.0	0.0	1.0	1.0
COG2329	0.0	1.0	0.0	1.0	0.0
COG2331	0.0	1.0	0.0	0.0	0.0
COG2332	0.0	1.0	0.0	1.0	0.0
COG2333	1.0	1.0	0.0	1.0	1.0
COG2334	0.0	1.0	1.0	1.0	1.0
COG2335	0.0	0.0	0.0	1.0	0.0
COG2336	1.0	0.0	0.0	1.0	0.0
COG2337	1.0	1.0	0.0	0.0	1.0
COG2339	1.0	0.0	0.0	0.0	1.0
COG2340	1.0	1.0	0.0	1.0	1.0
COG2342	1.0	0.0	0.0	0.0	1.0
COG2343	0.0	0.0	0.0	1.0	0.0
COG2344	1.0	0.0	0.0	0.0	1.0
COG2345	0.0	0.0	0.0	1.0	0.0
COG2346	1.0	1.0	0.0	1.0	1.0
COG2348	1.0	0.0	0.0	0.0	1.0
COG2350	0.0	1.0	0.0	1.0	0.0
COG2351	0.0	1.0	0.0	0.0	0.0
COG2352	0.0	1.0	0.0	0.0	0.0
COG2353	1.0	1.0	0.0	0.0	1.0
COG2354	0.0	1.0	0.0	1.0	0.0
COG2355	0.0	1.0	0.0	1.0	0.0
COG2356	0.0	1.0	0.0	0.0	0.0
COG2357	1.0	0.0	0.0	0.0	1.0
COG2358	0.0	1.0	0.0	0.0	0.0
COG2359	1.0	0.0	0.0	0.0	1.0
COG2360	0.0	1.0	0.0	1.0	0.0
COG2361	0.0	1.0	0.0	1.0	0.0
COG2363	1.0	1.0	0.0	1.0	1.0
COG2364	1.0	0.0	0.0	0.0	1.0
COG2366	0.0	1.0	0.0	0.0	0.0
COG2367	0.0	0.0	0.0	1.0	0.0
COG2368	0.0	0.0	0.0	1.0	0.0
COG2370	0.0	1.0	0.0	1.0	0.0
COG2371	0.0	1.0	0.0	1.0	0.0
COG2373	0.0	0.0	0.0	1.0	0.0
COG2374	1.0	0.0	0.0	1.0	1.0
COG2375	0.0	0.0	0.0	1.0	0.0
COG2376	1.0	1.0	0.0	1.0	1.0
COG2377	0.0	1.0	0.0	1.0	0.0
COG2378	1.0	1.0	0.0	1.0	1.0
COG2379	0.0	0.0	0.0	1.0	0.0
COG2384	1.0	0.0	0.0	0.0	1.0
COG2386	0.0	1.0	0.0	1.0	0.0
COG2388	0.0	1.0	0.0	1.0	0.0
COG2389	1.0	0.0	0.0	0.0	1.0
COG2390	1.0	1.0	0.0	1.0	1.0
COG2391	0.0	1.0	0.0	1.0	0.0
COG2406	0.0	1.0	0.0	0.0	0.0
COG2409	1.0	0.0	1.0	0.0	1.0
COG2421	0.0	0.0	0.0	1.0	0.0
COG2423	0.0	0.0	0.0	1.0	0.0
COG2425	0.0	0.0	0.0	1.0	0.0
COG2440	0.0	1.0	0.0	1.0	0.0
COG2442	0.0	0.0	0.0	1.0	0.0
COG2445	1.0	0.0	0.0	0.0	1.0
COG2453	0.0	0.0	0.0	1.0	0.0
COG2456	0.0	0.0	1.0	0.0	0.0
COG2501	1.0	0.0	0.0	0.0	1.0
COG2502	1.0	0.0	0.0	0.0	1.0
