	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_048182_207	NC_048182	NC_048182	207	219788	220558	1	E			YP_009822105.1	YP_009822105.1 hypothetical protein HOV39_gp205 [Edwardsiella phage pEt-SU]	True	0.958	518.0	2.4020000000000003e-166													VOG03806	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_208	NC_048182	NC_048182	208	220609	221181	1	E			YP_009822106.1	YP_009822106.1 hypothetical protein HOV39_gp206 [Edwardsiella phage pEt-SU]	True	0.962	387.0	3.126e-122													VOG01433	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_209	NC_048182	NC_048182	209	221312	222292	1	E			YP_009822107.1	YP_009822107.1 hypothetical protein HOV39_gp207 [Edwardsiella phage pEt-SU]	True	0.979	675.0	2.12e-219													VOG04745	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_210	NC_048182	NC_048182	210	222292	222549	1	E			YP_009822108.1	YP_009822108.1 hypothetical protein HOV39_gp208 [Edwardsiella phage pEt-SU]	False	0.969	176.0	3.383e-51													VOG00425	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_211	NC_048182	NC_048182	211	222602	223018	1	E			YP_009822109.1	YP_009822109.1 hypothetical protein HOV39_gp209 [Edwardsiella phage pEt-SU]	False	0.949	277.0	2.406e-85													VOG04726	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_212	NC_048182	NC_048182	212	223178	223513	1	E			YP_009822110.1	YP_009822110.1 hypothetical protein HOV39_gp210 [Edwardsiella phage pEt-SU]	False	0.951	224.0	2.153e-67																0	False	
NC_048182_213	NC_048182	NC_048182	213	223516	223917	1	E			YP_009822111.1	YP_009822111.1 hypothetical protein HOV39_gp211 [Edwardsiella phage pEt-SU]	False	1.0	289.0	1.453e-89																0	False	
NC_048182_214	NC_048182	NC_048182	214	224015	225280	1	E			YP_009822112.1	YP_009822112.1 hypothetical protein HOV39_gp212 [Edwardsiella phage pEt-SU]	True	0.972	864.0	5.116e-283																0	False	
NC_048182_215	NC_048182	NC_048182	215	225343	225801	1	E			YP_009822113.1	YP_009822113.1 hypothetical protein HOV39_gp213 [Edwardsiella phage pEt-SU]	False	0.977	315.0	3.246e-98													VOG10781	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_216	NC_048182	NC_048182	216	225867	226409	1	E			YP_009822114.1	YP_009822114.1 hypothetical protein HOV39_gp214 [Edwardsiella phage pEt-SU]	True	0.982	375.0	1.826e-118													VOG00531	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_217	NC_048182	NC_048182	217	226387	226740	1	E			YP_009822115.1	YP_009822115.1 hypothetical protein HOV39_gp215 [Edwardsiella phage pEt-SU]	False	0.973	242.0	1.405e-73													VOG00652	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_218	NC_048182	NC_048182	218	226737	227306	1	E			YP_009822116.1	YP_009822116.1 hypothetical protein HOV39_gp216 [Edwardsiella phage pEt-SU]	True	0.982	394.0	1.019e-124													VOG00531	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_219	NC_048182	NC_048182	219	227303	227707	1	E			YP_009822117.1	YP_009822117.1 hypothetical protein HOV39_gp217 [Edwardsiella phage pEt-SU]	False	0.984	280.0	1.586e-86													VOG00652	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_220	NC_048182	NC_048182	220	227707	228144	1	E			YP_009822118.1	YP_009822118.1 hypothetical protein HOV39_gp218 [Edwardsiella phage pEt-SU]	False	0.963	296.0	8.828e-92													VOG10782	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_221	NC_048182	NC_048182	221	228137	228532	1	E			YP_009822119.1	YP_009822119.1 hypothetical protein HOV39_gp219 [Edwardsiella phage pEt-SU]	False	1.0	280.0	2.58e-86													VOG00652	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_222	NC_048182	NC_048182	222	228513	229115	1	E			YP_009822120.1	YP_009822120.1 hypothetical protein HOV39_gp220 [Edwardsiella phage pEt-SU]	True	0.985	362.0	2.142e-113													VOG00531	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_223	NC_048182	NC_048182	223	229190	229774	1	E			YP_009822121.1	YP_009822121.1 hypothetical protein HOV39_gp221 [Edwardsiella phage pEt-SU]	True	0.967	397.0	7.559e-126													VOG10784	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_224	NC_048182	NC_048182	224	229875	230513	1	E			YP_009822122.1	YP_009822122.1 hypothetical protein HOV39_gp222 [Edwardsiella phage pEt-SU]	True	0.993	447.0	1.339e-142																0	False	
NC_048182_225	NC_048182	NC_048182	225	230523	231227	1	E			YP_009822123.1	YP_009822123.1 hypothetical protein HOV39_gp223 [Edwardsiella phage pEt-SU]	True	0.964	477.0	1.481e-152													VOG10783	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_226	NC_048182	NC_048182	226	231362	232099	1	D			YP_009822124.1	YP_009822124.1 putative phosphohydrolase [Edwardsiella phage pEt-SU]	True	1.0	524.0	6.708999999999999e-169								HD domain [PF01966.25]					VOG02707	REFSEQ putative HD domain protein; Xu	Xu	0	False	
NC_048182_227	NC_048182	NC_048182	227	232080	232538	1	E			YP_009822125.1	YP_009822125.1 hypothetical protein HOV39_gp225 [Edwardsiella phage pEt-SU]	False	0.988	319.0	1.382e-99													VOG10785	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_228	NC_048182	NC_048182	228	232538	232939	1	E			YP_009822126.1	YP_009822126.1 hypothetical protein HOV39_gp226 [Edwardsiella phage pEt-SU]	False	0.948	267.0	6.955e-82													VOG10786	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_229	NC_048182	NC_048182	229	233010	233915	-1	E			YP_009822127.1	YP_009822127.1 virion structural protein [Edwardsiella phage pEt-SU]	True	0.989	630.0	1.92e-204													VOG03851	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_048182_230	NC_048182	NC_048182	230	233929	236127	-1	E			YP_009822128.1	YP_009822128.1 tail sheath [Edwardsiella phage pEt-SU]	True	0.979	1512.0	0.0													VOG07945	REFSEQ tail sheath; Xu	Xu	0	False	
NC_048182_231	NC_048182	NC_048182	231	236234	237109	1	E			YP_009822129.1	YP_009822129.1 putative virion structural protein [Edwardsiella phage pEt-SU]	True	0.946	580.0	3.991e-187													VOG07951	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_232	NC_048182	NC_048182	232	237133	239934	1	E			YP_009822130.1	YP_009822130.1 putative virion structural protein [Edwardsiella phage pEt-SU]	True	1.0	1996.0	0.0													VOG07946	REFSEQ putative virion structural protein; Xu	Xu	0	False	
NC_048182_233	NC_048182	NC_048182	233	239927	241663	1	E			YP_009822131.1	YP_009822131.1 virion structural protein [Edwardsiella phage pEt-SU]	True	0.99	1210.0	0.0													VOG04662	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_048182_234	NC_048182	NC_048182	234	241717	244047	-1	E			YP_009822132.1	YP_009822132.1 terminase large subunit [Edwardsiella phage pEt-SU]	True	0.968	1583.0	0.0													VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
NC_048182_235	NC_048182	NC_048182	235	244199	244813	-1	D			YP_009822133.1	YP_009822133.1 thymidylate kinase [Edwardsiella phage pEt-SU]	True	0.99	428.0	1.83e-136								Thymidylate kinase [PF02223.20]; Deoxynucleoside kinase [PF01712.22]								0	False	
NC_048182_236	NC_048182	NC_048182	236	244813	246285	-1	E			YP_009822134.1	YP_009822134.1 putative virion structural protein [Edwardsiella phage pEt-SU]	True	0.955	931.0	5.104e-305													VOG04511	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_237	NC_048182	NC_048182	237	246285	247130	-1	E			YP_009822135.1	YP_009822135.1 putative virion structural protein [Edwardsiella phage pEt-SU]	True	0.977	581.0	9.686e-188													VOG07950	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_238	NC_048182	NC_048182	238	247894	248166	-1	D			YP_009822136.1	YP_009822136.1 thioredoxin domain [Edwardsiella phage pEt-SU]	False	0.997	192.0	1.012e-56								Glutaredoxin [PF00462.27]; Glutaredoxin-like domain (DUF836) [PF05768.17]; Glutathione S-transferase, N-terminal domain [PF13417.9]								0	False	MK
NC_048182_239	NC_048182	NC_048182	239	248715	248858	-1	E																								0	False	
NC_048182_240	NC_048182	NC_048182	240	248855	249364	-1	E			YP_009822138.1	YP_009822138.1 hypothetical protein HOV39_gp284 [Edwardsiella phage pEt-SU]	False	0.975	349.0	8.719e-110																0	False	
NC_048182_241	NC_048182	NC_048182	241	249813	250103	-1	D			YP_009822139.1	YP_009822139.1 DUF2829 domain containing protein [Edwardsiella phage pEt-SU]	False	1.0	209.0	1.697e-62								Protein of unknown function (DUF2829) [PF11195.11]								0	False	
NC_048182_242	NC_048182	NC_048182	242	250798	251412	1	E			YP_009822140.1	YP_009822140.1 hypothetical protein HOV39_gp282 [Edwardsiella phage pEt-SU]	True	0.973	420.0	1.378e-133													VOG10727	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_243	NC_048182	NC_048182	243	251450	251920	1	E			YP_009822141.1	YP_009822141.1 hypothetical protein HOV39_gp281 [Edwardsiella phage pEt-SU]	False	0.937	309.0	6.137000000000001e-96													VOG10729	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_244	NC_048182	NC_048182	244	251988	252782	1	E			YP_009822142.1	YP_009822142.1 hypothetical protein HOV39_gp280 [Edwardsiella phage pEt-SU]	True	0.973	543.0	4.411e-175																0	False	
NC_048182_245	NC_048182	NC_048182	245	252760	253197	1	E			YP_009822143.1	YP_009822143.1 hypothetical protein HOV39_gp279 [Edwardsiella phage pEt-SU]	False	0.992	218.0	1.242e-64													VOG10728	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_246	NC_048182	NC_048182	246	253328	253702	1	E			YP_009822144.1	YP_009822144.1 hypothetical protein HOV39_gp278 [Edwardsiella phage pEt-SU]	False	0.963	254.0	2.074e-77																0	False	
NC_048182_247	NC_048182	NC_048182	247	253702	254052	1	E			YP_009822145.1	YP_009822145.1 hypothetical protein HOV39_gp277 [Edwardsiella phage pEt-SU]	False	0.959	236.0	1.53e-71																0	False	
NC_048182_248	NC_048182	NC_048182	248	254045	254398	1	E			YP_009822146.1	YP_009822146.1 hypothetical protein HOV39_gp276 [Edwardsiella phage pEt-SU]	False	0.987	246.0	5.967e-75													VOG25258	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_249	NC_048182	NC_048182	249	254476	255135	1	E			YP_009822147.1	YP_009822147.1 hypothetical protein HOV39_gp275 [Edwardsiella phage pEt-SU]	True	0.929	428.0	3.727e-136													VOG04441	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_250	NC_048182	NC_048182	250	255454	256005	1	E			YP_009822148.1	YP_009822148.1 hypothetical protein HOV39_gp274 [Edwardsiella phage pEt-SU]	True	0.99	385.0	1.084e-121													VOG04618	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_251	NC_048182	NC_048182	251	256005	256412	1	E			YP_009822149.1	YP_009822149.1 hypothetical protein HOV39_gp273 [Edwardsiella phage pEt-SU]	False	0.958	274.0	2.604e-84													VOG07271	sp|P39258|Y05C_BPT4 Uncharacterized 15.3 kDa protein in nrdC-mobD intergenic region; Xu	Xu	0	False	
NC_048182_252	NC_048182	NC_048182	252	256409	256552	1	E			YP_009822150.1	YP_009822150.1 hypothetical protein HOV39_gp272 [Edwardsiella phage pEt-SU]	False	0.952	96.0	2.216e-24																0	False	
NC_048182_253	NC_048182	NC_048182	253	256562	257263	1	E			YP_009822151.1	YP_009822151.1 hypothetical protein HOV39_gp271 [Edwardsiella phage pEt-SU]	True	0.954	469.0	4.123e-150													VOG02665	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_048182_254	NC_048182	NC_048182	254	257266	257433	1	E			YP_009822152.1	YP_009822152.1 hypothetical protein HOV39_gp270 [Edwardsiella phage pEt-SU]	False	0.981	116.0	4.34e-31																0	False	
NC_048182_255	NC_048182	NC_048182	255	257494	258111	1	E			YP_009822153.1	YP_009822153.1 hypothetical protein HOV39_gp269 [Edwardsiella phage pEt-SU]	True	1.0	437.0	1.86e-139																0	False	
NC_048182_256	NC_048182	NC_048182	256	258111	258452	1	E			YP_009822154.1	YP_009822154.1 hypothetical protein HOV39_gp268 [Edwardsiella phage pEt-SU]	False	0.973	234.0	8.802e-71													VOG25259	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_257	NC_048182	NC_048182	257	258452	258781	1	E			YP_009822155.1	YP_009822155.1 hypothetical protein HOV39_gp267 [Edwardsiella phage pEt-SU]	False	0.923	213.0	1.36e-63																0	False	
NC_048182_258	NC_048182	NC_048182	258	258778	259206	1	E			YP_009822156.1	YP_009822156.1 hypothetical protein HOV39_gp266 [Edwardsiella phage pEt-SU]	False	0.991	299.0	6.112e-93																0	False	
NC_048182_259	NC_048182	NC_048182	259	259206	259655	1	E			YP_009822157.1	YP_009822157.1 hypothetical protein HOV39_gp265 [Edwardsiella phage pEt-SU]	False	1.0	322.0	9.57e-101													VOG04837	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_260	NC_048182	NC_048182	260	259655	259939	1	E			YP_009822158.1	YP_009822158.1 hypothetical protein HOV39_gp264 [Edwardsiella phage pEt-SU]	False	1.0	213.0	8.933e-64													VOG04785	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_261	NC_048182	NC_048182	261	259949	260311	1	E			YP_009822159.1	YP_009822159.1 hypothetical protein HOV39_gp263 [Edwardsiella phage pEt-SU]	False	0.975	249.0	7.564e-76																0	False	
NC_048182_262	NC_048182	NC_048182	262	260311	261006	1	E			YP_009822160.1	YP_009822160.1 hypothetical protein HOV39_gp262 [Edwardsiella phage pEt-SU]	True	0.986	483.0	8.274000000000001e-155																0	False	
NC_048182_263	NC_048182	NC_048182	263	261031	261636	1	E			YP_009822161.1	YP_009822161.1 hypothetical protein HOV39_gp261 [Edwardsiella phage pEt-SU]	True	0.975	415.0	7.214000000000001e-132													VOG33979	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_264	NC_048182	NC_048182	264	261629	262063	1	E			YP_009822162.1	YP_009822162.1 hypothetical protein HOV39_gp260 [Edwardsiella phage pEt-SU]	False	1.0	314.0	4.149e-98													VOG04644	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_265	NC_048182	NC_048182	265	262183	262992	1	E			YP_009822163.1	YP_009822163.1 hypothetical protein HOV39_gp259 [Edwardsiella phage pEt-SU]	True	0.966	549.0	4.934e-177																0	False	
NC_048182_266	NC_048182	NC_048182	266	263004	263621	1	E			YP_009822164.1	YP_009822164.1 hypothetical protein HOV39_gp258 [Edwardsiella phage pEt-SU]	True	0.942	407.0	4.791e-129													VOG01591	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_267	NC_048182	NC_048182	267	263621	264238	1	E			YP_009822165.1	YP_009822165.1 hypothetical protein HOV39_gp257 [Edwardsiella phage pEt-SU]	True	0.966	419.0	3.723e-133													VOG33980	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_268	NC_048182	NC_048182	268	264240	264560	1	E			YP_009822166.1	YP_009822166.1 hypothetical protein HOV39_gp256 [Edwardsiella phage pEt-SU]	False	0.956	215.0	1.764e-64													VOG10730	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_269	NC_048182	NC_048182	269	264557	265264	1	E			YP_009822167.1	YP_009822167.1 hypothetical protein HOV39_gp255 [Edwardsiella phage pEt-SU]	True	0.969	482.0	2.576e-154																0	False	
NC_048182_270	NC_048182	NC_048182	270	265306	265587	1	E			YP_009822168.1	YP_009822168.1 hypothetical protein HOV39_gp254 [Edwardsiella phage pEt-SU]	False	0.983	195.0	9.355e-58													VOG10734	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_271	NC_048182	NC_048182	271	265687	265932	1	E			YP_009822169.1	YP_009822169.1 hypothetical protein HOV39_gp253 [Edwardsiella phage pEt-SU]	False	1.0	179.0	1.608e-52													VOG10733	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_272	NC_048182	NC_048182	272	265937	266398	1	E			YP_009822170.1	YP_009822170.1 hypothetical protein HOV39_gp252 [Edwardsiella phage pEt-SU]	False	0.979	318.0	3.738e-99													VOG04590	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_273	NC_048182	NC_048182	273	266400	266915	1	E			YP_009822171.1	YP_009822171.1 hypothetical protein HOV39_gp251 [Edwardsiella phage pEt-SU]	True	0.978	355.0	1.586e-111													VOG04590	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_274	NC_048182	NC_048182	274	266915	267244	1	E			YP_009822172.1	YP_009822172.1 hypothetical protein HOV39_gp250 [Edwardsiella phage pEt-SU]	False	1.0	247.0	2.144e-75													VOG10735	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_275	NC_048182	NC_048182	275	267241	269031	1	E			YP_009822173.1	YP_009822173.1 hypothetical protein HOV39_gp249 [Edwardsiella phage pEt-SU]	True	0.967	1215.0	0.0													VOG33983	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_276	NC_048182	NC_048182	276	269150	269608	1	E			YP_009822174.1	YP_009822174.1 hypothetical protein HOV39_gp248 [Edwardsiella phage pEt-SU]	False	0.966	311.0	7.625e-97																0	False	
NC_048182_277	NC_048182	NC_048182	277	269583	269960	1	E			YP_009822175.1	YP_009822175.1 hypothetical protein HOV39_gp247 [Edwardsiella phage pEt-SU]	False	0.974	259.0	3.586e-79													VOG10737	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_278	NC_048182	NC_048182	278	269947	270342	1	E			YP_009822176.1	YP_009822176.1 hypothetical protein HOV39_gp246 [Edwardsiella phage pEt-SU]	False	0.967	269.0	1.302e-82													VOG10736	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048182_279	NC_048182	NC_048182	279	270481	271428	1	E			YP_009822177.1	YP_009822177.1 tubulin PhuZ [Edwardsiella phage pEt-SU]	True	0.965	642.0	3.977e-208													VOG02516	sp|F8SJR0|PHUZ_BPPA3 Phage tubulin-like protein; Xh	Xh	0	False	
NC_048182_280	NC_048182	NC_048182	280	271464	271760	1	E			YP_009822178.1	YP_009822178.1 hypothetical protein HOV39_gp244 [Edwardsiella phage pEt-SU]	False	0.991	207.0	6.631e-62													VOG10738	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_048182_281	NC_048182	NC_048182	281	271763	272236	1	E			YP_009822179.1	YP_009822179.1 hypothetical protein HOV39_gp243 [Edwardsiella phage pEt-SU]	False	0.968	322.0	1.406e-100													VOG02244	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_048182_282	NC_048182	NC_048182	282	272205	272783	1	E			YP_009822180.1	YP_009822180.1 hypothetical protein HOV39_gp242 [Edwardsiella phage pEt-SU]	True	0.968	393.0	1.611e-124													VOG10739	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_048182_283	NC_048182	NC_048182	283	272792	273199	1	E			YP_009822181.1	YP_009822181.1 hypothetical protein HOV39_gp241 [Edwardsiella phage pEt-SU]	False	0.984	282.0	3.433e-87													VOG01662	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_048182_284	NC_048182	NC_048182	284	273183	273404	1	E			YP_010665492.1	YP_010665492.1 hypothetical protein PQB72_gp031 [Klebsiella phage N1M2]	False	0.523	75.0	3.167e-16													VOG04302	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_048182_285	NC_048182	NC_048182	285	273413	274117	1	E			YP_009822182.1	YP_009822182.1 hypothetical protein HOV39_gp240 [Edwardsiella phage pEt-SU]	True	0.946	467.0	3.929e-149													VOG10740	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_048182_286	NC_048182	NC_048182	286	274107	274526	1	D			YP_009822183.1	YP_009822183.1 hypothetical protein HOV39_gp239 [Edwardsiella phage pEt-SU]	False	0.985	291.0	4.007e-90								SH3 fold domain associated with phage DNA polymerases [PF20287.1]					VOG07961	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_048182_287	NC_048182	NC_048182	287	274621	276699	1	D			YP_009822184.1	YP_009822184.1 DNA polymerase [Edwardsiella phage pEt-SU]	True	0.958	1395.0	0.0								Divergent Family B DNA polymerase [PF20286.1]					VOG07958	REFSEQ DNA polymerase; Xu	Xu	0	False	F
